Date,SO (P2.5),SO (P50),SO (P97.5)
01 Jan 2000,33.82152528641982,34.21142531136951,34.62481039081024
01 Feb 2000,33.949077881140205,34.293444537171325,35.074636461672114
01 Mar 2000,34.1691880068525,34.471538215408664,34.80471380509322
01 Apr 2000,34.01453717892323,34.05358908513801,34.21612184832352
01 May 2000,33.48290528377787,33.5649077859657,33.66104390589404
01 Jun 2000,33.30413836731219,33.53367048355587,34.23441471320992
01 Jul 2000,33.52843366447125,33.67765792481904,34.37447869856965
01 Aug 2000,33.895252743276664,34.07606672284812,34.57737888389513
01 Sep 2000,33.407115472706955,33.86185489700663,34.144625833896825
01 Oct 2000,33.0400343818768,34.12205024138639,34.58403144475886
01 Nov 2000,33.233642293419855,34.21082962899297,35.00425202729355
01 Dec 2000,33.940345402481285,34.11127921003605,35.24991046106441
01 Jan 2001,33.69070783237975,33.95010286559703,35.05333492840478
01 Feb 2001,34.10334757808138,34.19404173838284,35.03134645284075
01 Mar 2001,34.116856390913604,34.461257144480236,34.79872028180166
01 Apr 2001,33.417151061941965,33.99842671521918,34.383919283275006
01 May 2001,32.73105883837881,33.556144052270774,33.93305047668574
01 Jun 2001,33.00733257755865,33.56422667921037,33.954674778748256
01 Jul 2001,33.470099909723075,33.815074112062945,34.22785965822166
01 Aug 2001,33.78971117362354,34.45641256607999,34.798341442227546
01 Sep 2001,33.904754060261524,34.457106085734004,34.8780703651023
01 Oct 2001,34.11932407848763,34.31957616366958,34.86761257802336
01 Nov 2001,34.063346526789886,34.34933154909432,35.010728784867474
01 Dec 2001,33.671203651331396,34.34416410676407,34.97873853185532
01 Jan 2002,34.27445013335101,34.44553585889497,34.89477698389303
01 Feb 2002,34.2443913476595,34.84788996557655,34.946010097734
01 Mar 2002,34.40082494724048,34.540909591309656,34.867774516198914
01 Apr 2002,33.74694483004322,34.025444993954196,34.58450207398274
01 May 2002,33.343370468504,33.646012202687075,34.08093986627324
01 Jun 2002,33.12382540768337,33.722846605285035,34.04495004846643
01 Jul 2002,32.96520990373856,33.7472564262829,34.17924542012083
01 Aug 2002,32.76003420879621,34.188640387205,34.54987720024541
01 Sep 2002,32.93752757230849,34.25711064394927,34.52414773406955
01 Oct 2002,33.17826598684715,34.43653168061697,34.848887562509354
01 Nov 2002,33.55837512124952,34.55757534946914,34.75429345307337
01 Dec 2002,33.5259145017378,34.59038881601774,35.07515493244904
01 Jan 2003,32.92262557531192,34.44130715529972,35.01823466577272
01 Feb 2003,32.67822922350868,34.53291859125558,34.992040824452715
01 Mar 2003,32.550714786138215,34.59555134966134,34.84436267662472
01 Apr 2003,32.54680196145981,34.05911379683928,34.513889062078285
01 May 2003,32.247609664767516,33.70188014425923,34.01298316828492
01 Jun 2003,32.57918290400726,33.589002607286716,33.8815247770802
01 Jul 2003,32.989279825660375,33.790946144780655,33.993236206646216
01 Aug 2003,33.10242807032463,34.335770106844016,34.47362615002141
01 Sep 2003,33.27093348058736,34.55467565593664,34.74721188701859
01 Oct 2003,32.64293838181564,34.48685107224807,34.905574730665265
01 Nov 2003,32.699067634062274,34.416590655211685,34.92184198204216
01 Dec 2003,33.41733952683136,34.40535432587193,34.54774789782828
01 Jan 2004,33.74118601700369,34.449076593103186,34.762928215730305
01 Feb 2004,34.36004062189054,34.60853745455573,34.94611557056803
01 Mar 2004,33.8112812001698,34.58283732126082,34.97617033121974
01 Apr 2004,33.38993501558974,34.168171794873615,34.665695118125086
01 May 2004,32.79339522119279,33.423008666729764,34.174457412858736
01 Jun 2004,32.773816698007906,33.17679278248307,34.121336671539595
01 Jul 2004,33.35642146711207,33.72984004170119,34.51701120203815
01 Aug 2004,34.12793806709104,34.54916146107934,34.96219630636252
01 Sep 2004,33.93118611262016,34.3653219678723,35.05577676074068
01 Oct 2004,34.36885797566674,34.465920731511176,34.89399669292744
01 Nov 2004,34.16575036573215,34.573633052420554,34.6387057640048
01 Dec 2004,34.02952697254365,34.40883821071821,34.86947912049251
01 Jan 2005,33.86555693221529,34.09559459779644,34.7329035948132
01 Feb 2005,34.04263708343288,34.433029193755466,35.05811577352609
01 Mar 2005,34.24815698488513,34.44504465904378,34.82686848514451
01 Apr 2005,33.84069518926084,33.96328952149822,34.28224696572966
01 May 2005,32.99463087596077,33.48524976120714,34.064970944440525
01 Jun 2005,32.858000591557726,33.52752149789305,34.124507558493015
01 Jul 2005,32.798606879291775,33.91078269413887,34.495786176381465
01 Aug 2005,33.1225972139215,34.33232999986835,34.77447219160412
01 Sep 2005,33.22483888877069,34.53793498460676,35.21651760020811
01 Oct 2005,33.787657352473076,34.905397176941825,34.99245944599173
01 Nov 2005,33.77140616674221,34.8908350724605,35.09902078491132
01 Dec 2005,33.8874617328639,34.37171445151578,34.66137895362415
01 Jan 2006,33.946963077995726,34.28158880507883,34.50766907134522
01 Feb 2006,33.958860549212766,34.34950501206542,34.90276248921512
01 Mar 2006,33.90901358082579,34.483531501228725,34.63864880143083
01 Apr 2006,33.50549185020988,34.173286089596054,34.24318578878192
01 May 2006,33.055982752274026,33.76430387544098,34.07136076134156
01 Jun 2006,32.97428591738511,33.65465459253946,34.08680318897431
01 Jul 2006,33.239234524931405,33.70196425027574,34.41285685181595
01 Aug 2006,33.8857569303903,34.05992658775827,34.77103337713999
01 Sep 2006,33.581667278072715,34.0646699178663,35.14089627458842
01 Oct 2006,33.528139732534854,34.24148544075425,35.24277205105124
01 Nov 2006,33.80054564953657,34.282356082279165,35.34287511501716
01 Dec 2006,34.05154646521803,34.67249855346454,35.382234153059365
01 Jan 2007,34.23993250702673,34.502740906787054,35.36876124745848
01 Feb 2007,33.82119063534973,34.19969222100136,35.49975899476635
01 Mar 2007,33.44546126280205,33.93406539234745,35.362631109791735
01 Apr 2007,32.98681483489222,33.45748312551221,34.94587186421709
01 May 2007,32.541408416835694,32.96149890357268,34.56436472937188
01 Jun 2007,32.80003326050247,32.976172000474236,34.54656724189487
01 Jul 2007,32.25063682903338,33.34653549723686,34.67428829572445
01 Aug 2007,32.90106915314916,34.07947441462421,34.76977480468212
01 Sep 2007,32.762441665684676,33.820624914287926,35.12740616949858
01 Oct 2007,32.82758653923019,34.08874717942602,35.19878078052426
01 Nov 2007,33.38251332229485,33.96547546192602,34.92268524529353
01 Dec 2007,33.6791682571776,33.888490204286455,34.92688741838467
01 Jan 2008,33.76518173623967,34.43094520995143,34.90901363765332
01 Feb 2008,33.92518935865245,34.742786382144004,34.83321383460874
01 Mar 2008,33.66698001131544,34.44011229953937,34.71340346848622
01 Apr 2008,33.35203142557102,33.922678859979385,34.4642563272386
01 May 2008,33.14772528741376,33.51570966108398,34.11115125096628
01 Jun 2008,32.98414297258496,33.45552441195768,33.73801990047371
01 Jul 2008,33.06281633194994,33.47807119869286,33.94145669944741
01 Aug 2008,33.38958427142745,33.77822782224297,34.176236399533515
01 Sep 2008,33.12481362777668,33.468670680788854,34.20655734501834
01 Oct 2008,32.960596828097195,33.47571115503444,34.1360717554908
01 Nov 2008,33.332459432703395,33.39076267569908,34.110338575505345
01 Dec 2008,32.81397730387,33.70643601215861,34.186645503611395
01 Jan 2009,32.491309641261346,34.017046060614994,34.318417912247845
01 Feb 2009,33.35321679400124,33.844159489481115,34.682649212685064
01 Mar 2009,33.69763678797179,33.8347421687982,34.77256531703655
01 Apr 2009,33.067625590024385,33.7552903281671,34.3004809838039
01 May 2009,32.54490197608683,32.962340997234165,34.088801632224445
01 Jun 2009,32.4277269374937,32.8978038933322,34.15760280129897
01 Jul 2009,32.50735042661209,33.0673533350719,33.98456678032148
01 Aug 2009,32.84825765935428,33.66188148926705,34.481093505848726
01 Sep 2009,32.91463737808506,33.5069834273096,34.549453771341526
01 Oct 2009,33.066859707967986,33.54723421835525,34.65571707101313
01 Nov 2009,33.059897872456396,33.56498690289821,34.822579393238556
01 Dec 2009,33.003822585090866,34.067180220323195,34.912398454783485
01 Jan 2010,32.45139801528767,34.14780931715029,34.98079712113271
01 Feb 2010,32.45843057020075,34.43820200986732,35.350333473313604
01 Mar 2010,32.49459945208234,34.2237702707925,35.35467811387726
01 Apr 2010,32.6147353074386,33.64098219643486,35.06090550264648
01 May 2010,32.08864049519178,33.290051954689076,34.644572662385
01 Jun 2010,32.32685944043194,32.89377161527882,34.668036457118845
01 Jul 2010,32.065619147217944,33.392941182848254,34.938193378240086
01 Aug 2010,32.63076468051946,33.430834942154576,35.250617713946475
01 Sep 2010,32.88133752946845,33.109569320012156,35.24147149820229
01 Oct 2010,32.96478478054729,33.52610517435043,35.28738960853586
01 Nov 2010,32.916700618905196,33.426095783992885,35.2649958674618
01 Dec 2010,32.26311870919141,33.307937843302966,34.99089566540021
01 Jan 2011,32.80302370602225,34.49286320206572,34.83847478442402
01 Feb 2011,32.71110148245464,34.7739539351103,34.87915507536294
01 Mar 2011,33.05698502471234,34.728061806940545,34.94802517245882
01 Apr 2011,32.87531409997291,34.337683996193924,34.51876574376869
01 May 2011,32.90019904013452,33.81556441714031,34.21864133582562
01 Jun 2011,32.76255656102535,33.78800304506699,34.402033912607486
01 Jul 2011,32.78180945142655,33.8947210628749,34.68905735099196
01 Aug 2011,33.09090987649858,34.24537905308121,34.846332868828476
01 Sep 2011,32.285402269639604,34.26138628541903,34.75757181192052
01 Oct 2011,31.976487004892395,34.282185688076346,34.67250529580492
01 Nov 2011,32.897528492437736,34.31020843720599,34.66895510519728
01 Dec 2011,33.26463229443196,34.33704546421906,35.04411364490753
01 Jan 2012,33.39300815455308,34.373867323500406,35.04094024171648
01 Feb 2012,33.51647887020353,34.441183172424275,35.20731132036819
01 Mar 2012,33.476816820868216,34.3447278676091,35.1179525862426
01 Apr 2012,33.304933191769734,33.82851366241806,34.758529744275556
01 May 2012,32.76782007990085,33.45522830170318,34.21221557348614
01 Jun 2012,32.71122350663384,33.233960078470815,34.46825246010205
01 Jul 2012,32.850585399864634,33.46817276118351,34.90007051574721
01 Aug 2012,33.156342256547326,34.23290932956483,35.16834975316643
01 Sep 2012,32.97415836779128,34.20445085139125,35.176046805695904
01 Oct 2012,33.07211543980003,34.0452808804538,35.24703014823852
01 Nov 2012,33.43591367762903,33.84316429231335,35.3811244501689
01 Dec 2012,33.53686828036843,34.16960273070439,34.95894796184109
01 Jan 2013,34.06320225581119,34.36257933048759,34.7512496943908
01 Feb 2013,34.311218162989576,34.43874240028774,34.72425353677033
01 Mar 2013,33.78752623848859,34.17373363505146,34.79689134575984
01 Apr 2013,33.175212880809674,33.666699282429654,34.38672080194525
01 May 2013,32.98295259226599,33.147579905685504,33.99471538932011
01 Jun 2013,32.983065566147296,33.35856929000164,33.807779114598056
01 Jul 2013,33.163321077736846,33.54599618564534,34.178250237375856
01 Aug 2013,33.75002503113714,34.17928324469123,34.50560196530965
01 Sep 2013,33.92136105048877,34.287288684353456,34.78195210787049
01 Oct 2013,33.81053208746855,33.968181204826855,34.94321448933732
01 Nov 2013,33.66123688430542,34.74811365923249,35.171796921533044
01 Dec 2013,34.00599138293206,34.65487720622842,34.771139546276174
01 Jan 2014,33.8248975131621,34.35267587202821,34.585279716930394
01 Feb 2014,34.081622997424454,34.394822139398734,34.69062827616009
01 Mar 2014,34.16107558400093,34.307342111618226,35.044244808798815
01 Apr 2014,33.599485406253734,33.969920741075434,35.04039821355005
01 May 2014,33.0048354688273,33.54169048523938,34.57501984718241
01 Jun 2014,32.80124561359322,33.11178561961682,34.43744136374739
01 Jul 2014,32.891802369228444,33.262527187313935,34.442888889786374
01 Aug 2014,33.41682423024755,34.235143967034816,34.82777816954191
01 Sep 2014,33.43241326763678,34.22385202181223,34.93941197893763
01 Oct 2014,33.499247094834466,34.2745569094212,34.8568502248557
01 Nov 2014,33.45579766138636,34.34744654468718,34.961327123619064
01 Dec 2014,33.03793108227319,34.302414221899014,34.97964239695535
01 Jan 2015,32.55028650984505,34.094100921951814,34.821018807832125
01 Feb 2015,33.54960969557441,34.380432336683405,34.69849511104496
01 Mar 2015,33.6408691463912,34.16695470640082,34.45073949360079
01 Apr 2015,33.30170004346971,33.379821217570566,34.02143906519315
01 May 2015,32.67679987320652,33.00462967195441,33.39623622595259
01 Jun 2015,32.546507314034855,32.9396245654005,33.1347521140383
01 Jul 2015,32.50396995136868,33.19220997788023,33.50992605401796
01 Aug 2015,32.9137417325534,33.375570703878914,34.36841179340352
01 Sep 2015,32.909136791860185,33.66923365419304,34.004502242783325
01 Oct 2015,33.259781233219144,33.7370004093302,34.476382382364996
01 Nov 2015,33.36515710766486,34.15994348022785,34.36397801179773
01 Dec 2015,33.496799232752,34.0755849040637,34.33097087378339
01 Jan 2016,33.74107340078993,34.25879456714117,34.308569250503574
01 Feb 2016,34.050866857707334,34.33848589973124,34.86220091773585
01 Mar 2016,33.854008789910104,34.3473558019914,34.98397643915817
01 Apr 2016,33.41441129253722,33.85833770103664,34.78136633626842
01 May 2016,33.080167571751126,33.45023884798917,34.162316711455325
01 Jun 2016,33.29226460430576,33.618411780164934,33.868434882975414
01 Jul 2016,33.47767312054649,33.72980012012591,33.96466130627718
01 Aug 2016,33.64527313475732,33.99509820774212,34.23976413858256
01 Sep 2016,33.67232181107384,33.9947177701649,34.18000419159639
01 Oct 2016,34.003623708874656,34.094479479755826,34.611872882285276
01 Nov 2016,33.42982513130667,33.975945206395295,34.750065402874036
01 Dec 2016,33.43738618724995,33.888346357076664,34.44202904107637
01 Jan 2017,33.47759883270535,34.178263709746226,34.54541909177746
01 Feb 2017,33.6149277302341,34.31171183340279,34.34233082179408
01 Mar 2017,33.67194164045973,34.23754516355137,34.51950781974789
01 Apr 2017,33.462743824316526,33.830685229105036,34.03286841893972
01 May 2017,32.42722356069291,32.87120500336502,33.29953814398366
01 Jun 2017,32.40841968326009,32.8483894155647,33.17782650455124
01 Jul 2017,32.566330642803976,32.889911237237875,33.516815114372704
01 Aug 2017,32.838934406883986,33.672825247778505,33.824573201296936
01 Sep 2017,32.75444613221019,33.51850862175522,33.822235587141584
01 Oct 2017,32.753838566284294,33.724474281314464,33.80303429448635
01 Nov 2017,32.82309484226782,33.74139286030629,34.08578786202098
01 Dec 2017,32.85302991067491,33.677500726040414,34.57347530013506
01 Jan 2018,33.18987075247562,33.597632368049055,34.534868155436904
01 Feb 2018,32.99708075973928,33.42192266062609,34.835550566795256
01 Mar 2018,32.90649568882074,33.280549710963854,34.95093854536599
01 Apr 2018,32.4553338434745,32.775660336315205,34.29416412674948
01 May 2018,31.63913122559125,32.72068171798304,33.73509381337478
01 Jun 2018,31.94448924465817,32.747785902933586,33.62059685654953
01 Jul 2018,31.922669958377814,32.38636847833152,33.71548015180622
01 Aug 2018,32.24755405104028,32.67312180819632,34.17763813681747
01 Sep 2018,32.480318303949026,32.80789111830349,34.2777652586456
01 Oct 2018,32.5175745775595,32.853983881656625,34.40131743336147
01 Nov 2018,32.6458480352143,32.95937659340696,34.18217889484382
01 Dec 2018,33.125640657255786,33.54378797966901,34.1453347438193
01 Jan 2019,33.17863772090211,33.67981203741638,34.17364356821003
01 Feb 2019,33.13950799125618,33.73551258191755,34.326278983725516
01 Mar 2019,32.13584409312579,33.676870852512586,34.213782291246076
01 Apr 2019,32.08259018369175,33.444532518357754,33.77950811388474
01 May 2019,31.65103863867453,33.162102684392146,33.34099724546202
01 Jun 2019,31.577909518457176,33.085207449069514,33.38718624813109
01 Jul 2019,32.32047427884167,33.33094388033425,33.46516667094214
01 Aug 2019,32.91492749844443,33.7348474770924,34.14131600446193
01 Sep 2019,33.06808195448367,33.6255912050561,34.02036604407435
01 Oct 2019,33.31253051995017,33.758190830820375,33.99885739414452
01 Nov 2019,33.44539221460033,33.64708773881091,33.818418280143504
01 Dec 2019,33.37737348710845,33.536186137483604,33.938017470020085
01 Jan 2020,33.56977013034977,33.652259963089286,34.393796822690625
01 Feb 2020,33.459104658011064,33.797820015549334,34.3314173972572
01 Mar 2020,33.52830569887177,34.178995003404346,34.3111506310336
01 Apr 2020,33.37592275899621,34.02800949243202,34.1408165781432
01 May 2020,33.06157614449091,33.49774626225292,33.74813084288873
01 Jun 2020,32.77840772948987,33.3461182631055,33.80884902806422
01 Jul 2020,32.9636333333065,33.2118941713243,33.83045035886836
01 Aug 2020,33.30943699386303,33.53906820303487,34.30759542996306
01 Sep 2020,33.09880468937727,33.371237911096664,34.41192571494844
01 Oct 2020,33.06861374467867,33.26037542231214,34.855792686401564
01 Nov 2020,33.27532552545407,33.595257668161125,34.94729840926558
01 Dec 2020,33.82186296153422,34.1506713593453,35.076958510262
01 Jan 2021,33.748528928425614,33.974046127629094,34.96345073751575
01 Feb 2021,33.689075453551574,33.88169063152247,34.7181436856587
01 Mar 2021,33.493126633023245,34.030798592517996,34.32742543310537
01 Apr 2021,33.15394427646614,33.520476464807366,34.116351182406035
01 May 2021,32.44190441130034,33.12018180123662,33.78069166138218
01 Jun 2021,32.716873087196696,33.307629278804505,33.913940122794145
01 Jul 2021,32.90951141453296,33.55154987219376,34.31438672104436
01 Aug 2021,33.37368813316467,34.177224904973805,34.56214497818011
01 Sep 2021,33.34700657106076,33.96991206518411,34.41839858041424
01 Oct 2021,33.420417262286115,34.12331628030424,34.39596323595173
01 Nov 2021,33.56611704015324,34.25799858973898,34.473433502401534
01 Dec 2021,33.93482426357589,34.152572498240076,34.926264299146695
01 Jan 2022,33.95196381869605,34.25266020064302,34.60263590826577
01 Feb 2022,34.05446829157097,34.167526889103925,34.525373007705824
01 Mar 2022,33.8347004401373,34.077037543559314,34.60613379171491
01 Apr 2022,32.94195090138246,33.76102903903539,34.34951058816711
01 May 2022,32.35847466509881,33.22595154870937,33.96239039620666
01 Jun 2022,32.15121866876279,33.19833735283056,34.08041104930762
01 Jul 2022,32.33011299913516,33.32729694859918,34.311705565289174
01 Aug 2022,32.626211495024336,33.762591635401954,34.66176897407382
01 Sep 2022,31.497047263542765,33.78774410402133,34.45191409731634
01 Oct 2022,32.20618017732758,33.848371482350416,34.45281896201225
01 Nov 2022,32.348065686780615,33.4882313240468,34.43291487490326
01 Dec 2022,31.99871143667356,33.41304493994552,34.30616176820558
01 Jan 2023,31.934085667916,33.46551847720422,34.111403229929294
01 Feb 2023,32.057597193138974,33.39772487458756,34.15068397997894
01 Mar 2023,31.859243245447193,33.06121344903551,34.125985137145015
01 Apr 2023,31.36413679420682,32.78589524493432,33.64711466451177
01 May 2023,30.89139711784692,32.193361979400294,33.16184495580719
01 Jun 2023,30.68095896537918,31.66576286523503,33.12373770216579
01 Jul 2023,31.01413629862409,31.97665207359202,33.13506977762723
01 Aug 2023,31.567582582571372,32.54607537971239,33.68602284525612
01 Sep 2023,31.469135475461357,32.77490605314321,33.80578488757644
01 Oct 2023,31.718566779937134,33.095024896972404,34.0594990516594
01 Nov 2023,32.63000976218412,32.86875419439628,34.21623754862149
01 Dec 2023,32.92969404637638,33.21971271553959,34.23558230289537
01 Jan 2024,32.85411354024634,33.83204407968089,34.33954619200761
01 Feb 2024,32.82491399365992,33.27654678255375,34.42054797304804
01 Mar 2024,32.70798211408431,33.21228048689181,34.35907826597456
01 Apr 2024,32.29106804687831,32.79271523073169,33.91199769580481
01 May 2024,31.529918604840233,32.081287876209714,33.29434041951471
01 Jun 2024,31.792061885471778,32.023663161023194,33.21137704167266
01 Jul 2024,31.95989562080844,32.54286924477844,33.718229916694916
01 Aug 2024,32.36051195472981,33.002291061735555,34.28767980361033
01 Sep 2024,32.22256452011365,33.01394910751139,34.22776684305388
01 Oct 2024,31.663526939633133,33.02560730320502,34.25783462289011
01 Nov 2024,31.535237587440548,33.08821637138517,34.40205939623247
01 Dec 2024,31.392103378925174,33.18655652432566,34.43985436588962
01 Jan 2025,31.681934416777995,33.30998466350159,34.57640419441695
01 Feb 2025,31.731404557026533,33.27964120166545,34.69436775174977
01 Mar 2025,31.661800279736557,33.32021785485234,34.56071896523798
01 Apr 2025,31.09767893871986,33.075637156631686,33.92795285210118
01 May 2025,30.552803467920256,32.65022946521218,33.2065408559612
01 Jun 2025,30.42387326289549,32.16365438435845,33.19116663829801
01 Jul 2025,30.566887351406034,32.59572852788602,33.38942147769205
01 Aug 2025,30.995587518557745,33.07022638138623,33.924167214369405
01 Sep 2025,30.908139287976674,32.92628414289445,33.89123312663989
01 Oct 2025,30.853417706662857,33.08827403403532,34.0289510310637
01 Nov 2025,30.779127102406328,33.22524760679194,34.15318632500404
01 Dec 2025,30.822495301026485,33.30941978806304,34.15044065953103
01 Jan 2026,31.1086350278855,33.21731384708518,34.21215481948505
01 Feb 2026,31.124403591969052,33.3776549669685,34.25410857310617
01 Mar 2026,30.986288755372822,33.26960130185857,34.15555133892579
01 Apr 2026,30.788759406641812,32.89049659654474,33.81563020855578
01 May 2026,30.838747973851426,32.446489711083835,33.38181947965833
01 Jun 2026,30.931643031317538,32.314401460346694,33.54318089525218
01 Jul 2026,31.23939306471874,32.48622161817376,33.66750670198704
01 Aug 2026,31.53124381234027,32.94860270388572,34.02140547973147
01 Sep 2026,31.284619869341913,32.87785046077385,34.09098358524553
01 Oct 2026,31.42473747665269,32.76114195554115,34.064931217810624
01 Nov 2026,31.11893530068109,32.20071900885383,34.28874623236795
01 Dec 2026,31.91368254143412,32.89136691102867,34.05732186804228
01 Jan 2027,31.7684666617466,32.161380219694905,33.84519111646156
01 Feb 2027,31.527659332028065,33.109157045162675,33.914506061451824
01 Mar 2027,31.450617422780763,33.3391528650166,33.827351054771746
01 Apr 2027,31.171394869985985,32.90088013169468,33.500381989372315
01 May 2027,30.63550027448052,32.2704426285244,33.301309943407915
01 Jun 2027,30.65781462315867,32.31742217280147,33.69706815820815
01 Jul 2027,30.848685986931095,32.390253200063135,33.86823050847836
01 Aug 2027,31.23686892461449,32.66730040348683,34.29711693821644
01 Sep 2027,31.130907422441595,32.304699817455216,34.138038776456746
01 Oct 2027,31.16470007334617,32.007376103385425,34.10565683162002
01 Nov 2027,31.254758452563436,32.843294562065914,34.07666073433422
01 Dec 2027,32.35894309599615,33.31274796783013,34.00949307580214
01 Jan 2028,32.29534251790253,32.98416859075819,34.04000186577083
01 Feb 2028,32.1781800433257,33.25270823855699,34.192745364704045
01 Mar 2028,32.80798612844179,33.33286860297492,34.02602346748518
01 Apr 2028,32.18520869639905,32.78802318248771,33.5403859935336
01 May 2028,31.730136029799837,32.50753989704166,33.07640509060471
