Date,THETAO (P2.5),THETAO (P50),THETAO (P97.5)
01 Jan 2000,6.911894166548914,7.699932608833775,9.223440151252786
01 Feb 2000,6.227045101926783,6.9282756222367095,9.266693641796259
01 Mar 2000,6.8831714996477835,7.823329092432086,8.751474149090562
01 Apr 2000,8.43422149241003,9.474537443070137,9.78185008975487
01 May 2000,10.661705521203599,11.338993129341558,11.606335592218388
01 Jun 2000,13.17529217194993,13.887033297929884,14.183488035258087
01 Jul 2000,15.406688911637936,16.459936775848515,16.873614387394486
01 Aug 2000,16.769784252937356,17.83855711794379,18.039831440006836
01 Sep 2000,16.881591835269305,17.83958036700108,18.352580461299723
01 Oct 2000,14.241228510521184,15.76778969912313,16.860167618158645
01 Nov 2000,12.00345749642392,12.673136376959715,13.830853061348142
01 Dec 2000,9.459136991487892,9.62957482517256,10.938861673126892
01 Jan 2001,6.146003704155187,7.509467333035444,9.773116332295533
01 Feb 2001,6.424061147045831,7.0697401317394775,8.61901104291464
01 Mar 2001,6.455135846155776,8.033048308828729,8.776846899856155
01 Apr 2001,8.199567788060298,8.783533954127279,10.796885830636997
01 May 2001,10.576041048985147,11.285955278874244,13.514649301603194
01 Jun 2001,13.515549869616812,14.00962136106888,16.07190956850734
01 Jul 2001,16.20958605182073,16.52245041823458,18.218078695307383
01 Aug 2001,17.113825590500188,18.079017181496,18.294223694982133
01 Sep 2001,16.378926734954124,17.196637126836475,18.23362905037145
01 Oct 2001,15.000186892476696,15.903465888899298,16.481740478069682
01 Nov 2001,12.474361824023271,13.194600086619545,14.316692891939407
01 Dec 2001,9.42888229594266,10.306148995333437,11.548889630842359
01 Jan 2002,7.643091768640358,8.688495390068791,10.040034393768869
01 Feb 2002,6.239064614788127,7.921377348858814,8.604168836667254
01 Mar 2002,6.423721098841386,7.048581140277804,7.83743676637625
01 Apr 2002,8.129143931958653,9.179390744500408,9.63584542425563
01 May 2002,10.564799672137697,11.434611831868985,11.893457160794735
01 Jun 2002,13.36152425308046,14.254074858384357,14.662509829563069
01 Jul 2002,16.264105149814785,16.846636552616218,18.24808236573393
01 Aug 2002,17.487201261303273,17.724263656510562,18.183462795568428
01 Sep 2002,17.20817576248675,17.560860244474316,18.435134069268756
01 Oct 2002,15.02518669065994,15.334442967276386,16.868647167689794
01 Nov 2002,12.416512860685476,12.653996214939845,13.071118996589059
01 Dec 2002,10.001877047980473,10.051967143092595,11.2328652501307
01 Jan 2003,7.543168046512938,8.770368516504163,9.496410687756983
01 Feb 2003,5.749102913593548,6.897616868762898,7.803264777396
01 Mar 2003,6.5767816122108025,7.0790659365628406,7.2147941069518895
01 Apr 2003,7.754567377003828,9.006247363961865,9.64854125466022
01 May 2003,10.708215951238143,11.707637981250212,12.836155746638658
01 Jun 2003,14.182968675268627,14.19089729805924,16.841962096590038
01 Jul 2003,16.420524486508487,16.81720901520579,18.77955340458294
01 Aug 2003,17.878024871506387,18.121490194440806,19.92129074948774
01 Sep 2003,17.041539446489942,17.57190420452107,19.522844254721633
01 Oct 2003,14.586385666915865,15.549612558657511,17.41112150721583
01 Nov 2003,12.563294508140306,12.862626616154532,13.773926179482627
01 Dec 2003,9.056464181228275,10.263121079468853,10.510635770292389
01 Jan 2004,7.677565028922448,8.011802298126458,9.030976801794004
01 Feb 2004,6.419432914785762,7.0255932060543875,8.332562937226042
01 Mar 2004,6.225785506310964,7.058136406882214,7.679478176482857
01 Apr 2004,7.941697728394061,8.607463932020847,9.884348007616717
01 May 2004,11.24067236671721,11.484820121695286,11.89291730736934
01 Jun 2004,14.114605635155835,15.374368980051296,16.234493747620924
01 Jul 2004,16.754920600859208,17.438443308979963,18.437376443095264
01 Aug 2004,17.78390520909779,19.026206447615206,20.14895698143171
01 Sep 2004,17.218665396875043,18.326140224526085,20.11667410827734
01 Oct 2004,15.22427060289807,16.443475369166013,17.56604946881678
01 Nov 2004,12.572849399335023,12.79010461647807,13.133562059127753
01 Dec 2004,9.015103498913115,10.383868933989207,11.320736957181522
01 Jan 2005,5.774021726674774,8.408222933645451,9.553912701014
01 Feb 2005,6.0373447262749655,7.986076959079603,8.716037442347679
01 Mar 2005,6.612217563529024,7.025056622032842,9.106892188286794
01 Apr 2005,8.307495942995594,9.25365958776914,10.725761813290948
01 May 2005,11.042649936886932,12.658993455557605,12.683759126585663
01 Jun 2005,14.345594849336495,14.404123925707715,15.735427817790073
01 Jul 2005,16.44215759692495,17.630208609963404,18.200966867516524
01 Aug 2005,18.44836186249943,18.718283519718128,19.69311336988196
01 Sep 2005,17.70046338024699,18.228555914096507,18.4900673846398
01 Oct 2005,15.406334623400731,16.376998759101635,16.781326691645013
01 Nov 2005,12.074922564918657,13.533823077684916,13.877791129459546
01 Dec 2005,8.484049415816004,9.066812112307108,10.375718691813534
01 Jan 2006,5.9276154709664075,7.593974637670334,8.551724937653503
01 Feb 2006,5.527722322115131,7.19171042615106,8.270347486434037
01 Mar 2006,6.245710618702174,7.224487636796022,8.447047054289772
01 Apr 2006,8.826351728864877,9.045802005017473,10.319029645467838
01 May 2006,11.402460543835216,11.462718992220976,12.78472749710025
01 Jun 2006,14.105324678113313,14.23264044019849,15.001613017438556
01 Jul 2006,16.630858012712824,16.736476553911896,17.26031800683839
01 Aug 2006,18.060957575234458,18.491008366885747,18.884655728248724
01 Sep 2006,17.352526160120142,18.092251575308065,19.299378103111533
01 Oct 2006,14.834331448629548,15.706811299411946,16.40307607758459
01 Nov 2006,12.534679522901238,12.796561800087844,14.353335167218093
01 Dec 2006,9.518480360851235,10.19642257986393,11.616978010348815
01 Jan 2007,8.063040931414033,8.181454767545198,9.361526016706131
01 Feb 2007,6.6907382179097565,6.832018836915287,8.14696547380259
01 Mar 2007,6.272559890229689,7.485984663447962,8.356967889019602
01 Apr 2007,8.080943053988742,9.244646034136704,9.787257945420345
01 May 2007,11.464043801300464,12.44990251231702,13.038732522268866
01 Jun 2007,14.600491948308516,14.976981379419142,17.119242990073104
01 Jul 2007,17.227695379859103,17.907422634398564,18.46333937873213
01 Aug 2007,18.098364439151286,18.69409115252256,19.66849630471335
01 Sep 2007,17.340592987632743,18.318806599878,18.77576161076766
01 Oct 2007,15.58761857990039,15.919550002660067,17.09708787260777
01 Nov 2007,12.316900219016198,13.160938904514973,14.31147514062262
01 Dec 2007,10.14648283712938,10.38870251998845,11.396640257443472
01 Jan 2008,8.593561861314447,8.677852918672283,8.962689415575824
01 Feb 2008,7.06178073302076,8.449653302877445,9.082016668508487
01 Mar 2008,6.251333895565279,8.073116990424483,9.104746209724489
01 Apr 2008,8.198285669353112,9.0244862570896,10.25468704264923
01 May 2008,11.726303535653214,12.211293275821767,12.893930918284047
01 Jun 2008,14.017209517176662,14.76193506362836,15.235538305530396
01 Jul 2008,16.186043978129575,17.105811679780402,18.695134034487772
01 Aug 2008,17.40446732283321,19.01657688293151,19.97403006997796
01 Sep 2008,16.99482521776419,17.553893862773794,18.245341782051824
01 Oct 2008,14.212022519878392,15.14868839397463,16.50940859381947
01 Nov 2008,12.331247999278453,12.671117288486743,13.316907109545852
01 Dec 2008,9.727166782741987,10.235469625174318,10.950919398796437
01 Jan 2009,7.640824742334787,8.365409297015539,8.818463805390747
01 Feb 2009,5.793445838918543,8.086730928438014,8.730719755042452
01 Mar 2009,6.4277759249238375,7.982995757011619,8.737167134462915
01 Apr 2009,6.852250249834821,9.447405958153865,10.499684476327324
01 May 2009,10.816784823496528,11.757169958883235,12.025973620353875
01 Jun 2009,13.315998923490369,14.90144753175023,16.055238213721868
01 Jul 2009,16.849759899551252,18.21644399326222,18.814132682923685
01 Aug 2009,17.96639820500767,18.88342580203911,20.65976225992185
01 Sep 2009,17.969668169919313,18.22300274152448,19.808388480258426
01 Oct 2009,15.735739010642472,16.65848431224863,17.231897643721258
01 Nov 2009,12.500688502565346,12.930690295518776,13.523316698434154
01 Dec 2009,9.361666739561713,10.008388088688971,10.587734967075235
01 Jan 2010,7.352313384122311,8.407115916605926,9.970993257922649
01 Feb 2010,6.4149937809205095,7.8859739064226755,9.30784261059003
01 Mar 2010,6.7063587062446945,8.785008683593077,9.186420556164071
01 Apr 2010,8.773173246114832,9.567901954051951,10.603697007144474
01 May 2010,11.460697606727313,12.2333239510018,13.387591025487502
01 Jun 2010,14.300700880081001,14.723593688835512,15.217794341492533
01 Jul 2010,16.631791261304212,16.855405343804392,18.116315994182074
01 Aug 2010,17.73343180531072,18.322685744131235,19.347092275281852
01 Sep 2010,17.77795103517108,17.84219701440621,19.017949685778103
01 Oct 2010,15.508743977107432,16.197145559506975,17.236491842613457
01 Nov 2010,12.755563645130742,13.382226750388165,13.92680312028751
01 Dec 2010,9.536464663126463,10.32192555529836,11.127840879749849
01 Jan 2011,7.6635478221190505,8.597020138062042,9.317071387305603
01 Feb 2011,5.48102447566345,7.3569948232333395,8.32275136655385
01 Mar 2011,5.721289135025755,8.02256219592953,9.111063604788416
01 Apr 2011,8.248520602919532,9.144346573640151,10.077409901780431
01 May 2011,11.20412276328091,11.493618158452502,12.756904142177824
01 Jun 2011,14.065913046611984,14.61350495831396,15.637019768146127
01 Jul 2011,16.29427603618702,16.820019034101644,18.679940664240576
01 Aug 2011,17.61009860875509,18.281368426512476,19.242856236943478
01 Sep 2011,17.25727703579316,17.565782440165478,17.804218898396627
01 Oct 2011,15.014548772469121,15.234310915622999,16.103428844962448
01 Nov 2011,12.351917269261671,12.680496696700981,13.13582850710538
01 Dec 2011,8.55438646187395,10.025683152103221,12.08911654581483
01 Jan 2012,6.908544619829215,8.033781800618671,9.982836161558984
01 Feb 2012,5.769770137182954,7.912702555298717,8.345498620623252
01 Mar 2012,6.535839626450073,7.968050368244581,8.928230540067835
01 Apr 2012,8.176552181438595,9.444783594561493,9.779241176961662
01 May 2012,11.032234751096846,11.87245219976555,13.997516440673213
01 Jun 2012,12.206462131525607,14.768518720256312,16.12158879157782
01 Jul 2012,16.53524744919086,17.005203271301546,17.444310516730532
01 Aug 2012,17.427355212999203,18.130388453685793,18.56349889923706
01 Sep 2012,16.83003391382824,17.603337078525332,17.95391716891293
01 Oct 2012,15.22194502418109,15.541024335912928,15.760327894418287
01 Nov 2012,12.255537966532218,12.719672995451015,13.06681612172682
01 Dec 2012,9.155219077213294,10.094191665371529,11.06772257126947
01 Jan 2013,7.751973187137626,8.756339410018285,8.806585150524617
01 Feb 2013,6.924728831454226,7.397231459149955,8.959295702911291
01 Mar 2013,6.497484685684419,7.209464869082819,9.422955701087936
01 Apr 2013,7.946474946903902,8.900515111577743,10.352552422430351
01 May 2013,10.847864229375512,11.965180770504912,12.923001211336226
01 Jun 2013,14.031970254712212,14.488302362048112,16.02899665289601
01 Jul 2013,16.480796147700634,17.805767234047426,18.720717255356973
01 Aug 2013,17.474837304006403,18.83027535864604,20.256724528165957
01 Sep 2013,16.81468368493646,18.338739610230565,18.550820184349888
01 Oct 2013,14.294937529037993,15.341853813995751,15.907020399691598
01 Nov 2013,12.374596513069603,13.119193317222788,13.699760000836495
01 Dec 2013,9.143854275316322,9.293738209240315,11.086738404004484
01 Jan 2014,5.245779778315182,7.197694870565142,8.386740008481413
01 Feb 2014,5.049799926699626,6.19943252141463,6.907823965130314
01 Mar 2014,5.850916392079743,6.562299245223896,7.245311537242818
01 Apr 2014,8.17342092384506,8.299149801212968,9.488350534097322
01 May 2014,10.74393578967549,11.422819878899897,12.15179019620986
01 Jun 2014,14.046762430236086,14.256034490650546,14.753580338031687
01 Jul 2014,16.76465908020632,17.340163820113393,18.25441237302374
01 Aug 2014,17.785564424870422,19.000642847340877,20.04542459926183
01 Sep 2014,17.19456446120453,17.551691669644633,18.947114721243512
01 Oct 2014,14.654588195862189,15.449245158460135,16.447402352383648
01 Nov 2014,12.208062851494752,13.034441821864412,13.95176276047453
01 Dec 2014,9.260485621188348,9.75882445134195,11.422725724856871
01 Jan 2015,7.013058051294955,7.540570224744304,8.848678237262996
01 Feb 2015,5.340072346808451,7.216360998628461,7.967263890264632
01 Mar 2015,5.124156063496406,7.465139698978475,8.632066551463794
01 Apr 2015,5.5081492340853835,9.091218508056485,10.133128173830322
01 May 2015,8.7778745505285,11.895577820194418,12.287724452667208
01 Jun 2015,12.549492092914964,14.66399931828823,16.42717717231746
01 Jul 2015,15.654236189457508,17.093453976654267,17.25216218952293
01 Aug 2015,17.884173485062114,18.48312458895713,19.5311057976564
01 Sep 2015,16.873714208101337,17.64358071459271,17.789118550302156
01 Oct 2015,14.923395849387424,15.362291918011977,15.782560344658167
01 Nov 2015,12.285451701237726,12.603673088221397,12.924818952707264
01 Dec 2015,9.038970048926704,10.387434863243477,10.564112869853911
01 Jan 2016,6.22010951525181,8.568979191029541,9.102897425062903
01 Feb 2016,3.5621010039732766,7.175119958674837,8.766696108964405
01 Mar 2016,5.295208379499356,6.683246939257453,8.181233924363665
01 Apr 2016,6.62798077604608,8.395766466182641,9.21589141899995
01 May 2016,10.45093963568223,11.097860967991018,11.675339593666035
01 Jun 2016,13.489314332139093,14.770347105295617,15.372779546950085
01 Jul 2016,16.472417608246605,17.391614237127925,17.562572806564116
01 Aug 2016,18.018466938357943,18.855109432270233,19.774622921262665
01 Sep 2016,17.33060424532575,17.949744750908934,18.893140722398016
01 Oct 2016,15.43494353269071,15.999499265081779,16.751110600948575
01 Nov 2016,12.352216568497532,12.60227300974385,13.20654689911388
01 Dec 2016,9.440123204582333,9.82359007547457,10.175347046660423
01 Jan 2017,7.964718475475143,8.400303171342175,9.284185508498625
01 Feb 2017,5.137758540673351,7.176901245319918,7.703122650770177
01 Mar 2017,6.062759359627036,7.410186778565288,7.909839800052558
01 Apr 2017,7.587749451754516,9.182842949010412,10.286015113215022
01 May 2017,10.800003746753061,12.077500210326308,13.379156637849947
01 Jun 2017,12.94790543538708,14.58086199369076,15.226257006016438
01 Jul 2017,15.155873290056824,17.50777107826033,17.699250514756777
01 Aug 2017,17.57825721318327,18.62944175145332,19.4285528009191
01 Sep 2017,17.129510997702404,17.856893584230853,19.299341163339697
01 Oct 2017,14.41361189013774,15.645214813864815,16.858935305904392
01 Nov 2017,12.251315469390095,13.112082838023424,14.526931677058625
01 Dec 2017,9.130839545287154,9.882789537809003,10.707018844033259
01 Jan 2018,7.760509908679168,7.999788569735218,9.574835285425916
01 Feb 2018,6.345868136826972,6.867090306110288,7.915204433755424
01 Mar 2018,5.506909178555848,6.827296237034313,7.746246455910858
01 Apr 2018,6.89105404580411,8.323129747972693,9.315561032543409
01 May 2018,9.548965895647124,11.681710892684192,11.989934322489171
01 Jun 2018,12.534533765470895,14.26833915690669,14.882849297271505
01 Jul 2018,15.05615770625041,16.471694195975488,17.386095033471346
01 Aug 2018,16.131878484709546,18.310545117460332,18.536232687570102
01 Sep 2018,16.580861048720028,17.58675132013977,18.687164701486775
01 Oct 2018,14.90247932640359,15.224901266413049,16.302827899626745
01 Nov 2018,11.338654106616243,12.422734688978368,13.930240554926026
01 Dec 2018,9.539600969313113,10.308316410577536,10.737415018050802
01 Jan 2019,8.519063665603644,8.695266463213478,8.90831840138171
01 Feb 2019,6.127752134150025,6.923201668782262,7.771107500010497
01 Mar 2019,5.664961483152253,6.798814896667032,7.529864409580597
01 Apr 2019,8.129653072575678,8.484333326320984,9.20466233742725
01 May 2019,11.266752254517865,11.821025183032022,12.081879649603929
01 Jun 2019,12.853425330679276,14.46471758394842,15.526479714024228
01 Jul 2019,16.45133098389301,16.970361574138014,17.55251606973783
01 Aug 2019,16.71226988872595,17.808357292502752,18.455990740960164
01 Sep 2019,15.988962545578401,17.891047222602552,17.992347705175703
01 Oct 2019,14.781294709751524,15.305187784942456,16.05209101500474
01 Nov 2019,12.2033718939773,12.435108872943557,13.166545829120846
01 Dec 2019,9.840391431722928,10.165881950260994,10.538682487081214
01 Jan 2020,8.418844639723616,8.581068967546486,8.754690951644182
01 Feb 2020,5.6863670513217075,6.630333684364805,7.792061411495526
01 Mar 2020,6.710395234692195,7.433955947195825,8.580150707523437
01 Apr 2020,8.666229968271876,9.488724428785785,11.070238077242902
01 May 2020,11.33479155582204,11.798087935686112,13.756874640220932
01 Jun 2020,14.107095068958623,14.416251697481993,16.41605519637953
01 Jul 2020,16.12440607065825,16.592363280953112,17.951565061299394
01 Aug 2020,16.074898061613457,18.05937685455,18.558488149424782
01 Sep 2020,16.684458008796884,17.759983246583104,17.97141681052436
01 Oct 2020,14.059026826634032,15.208167493498461,15.923424266674122
01 Nov 2020,12.300225819806169,12.446984736522136,13.24037676564033
01 Dec 2020,9.507813586903755,9.86876857956078,10.527862709262907
01 Jan 2021,7.71767397944155,7.758593727295627,8.499639924338652
01 Feb 2021,5.633170657493891,6.381348226956421,7.689391137275535
01 Mar 2021,5.786776266809362,7.243191170387884,8.131819053053656
01 Apr 2021,8.021894227443083,9.288459240510004,10.513880818263042
01 May 2021,11.33494448890196,11.441854407659083,12.66445847158585
01 Jun 2021,14.130031094600422,14.48172118098193,14.966771437632119
01 Jul 2021,16.147159227175337,16.828136570920343,17.741740892304975
01 Aug 2021,16.695319202261615,18.09854606081016,18.708911297502315
01 Sep 2021,17.084899146841714,17.768525529764254,19.996431226733026
01 Oct 2021,14.705500200126089,15.023559551917126,17.33953200129297
01 Nov 2021,12.421887268719766,12.787790161927179,13.512491618111408
01 Dec 2021,9.962081628410838,10.032234160493775,10.721544584843299
01 Jan 2022,6.278319992604062,7.951239192880136,9.444160077384009
01 Feb 2022,4.484242585300512,7.681878455871379,8.360246005432623
01 Mar 2022,4.954037857803111,7.643997632889835,8.629225250056752
01 Apr 2022,7.161807186672269,8.858257266142447,11.25332746731578
01 May 2022,9.962553268338619,11.746588430218083,13.051221916436077
01 Jun 2022,12.832292132248824,14.171899634282182,14.883724212855782
01 Jul 2022,16.193661044995167,17.124445116886402,17.596607941572767
01 Aug 2022,17.854686143040432,18.49197835101883,19.190520836536795
01 Sep 2022,17.084445835983573,17.42476788737888,18.28603415475305
01 Oct 2022,15.029475223512557,15.431064267287722,16.444156854339372
01 Nov 2022,11.837987082219243,12.406393313209938,13.5794285704986
01 Dec 2022,9.412240247911138,9.6983782574188,10.395588184621097
01 Jan 2023,4.561498924065355,6.974340329301129,8.679750187565443
01 Feb 2023,3.96828820148554,5.648241044972117,8.401416456046624
01 Mar 2023,3.527999666649948,5.71230384336358,8.622777131882653
01 Apr 2023,5.070837142982664,7.904069909313293,10.847299707397257
01 May 2023,8.623860375786446,11.405803414230073,13.404866363658448
01 Jun 2023,12.558165505195,14.690154240212827,14.974388489726927
01 Jul 2023,16.173925430562033,16.84935886432041,17.68591060723395
01 Aug 2023,17.540069734239026,18.141345424051934,19.034478116625163
01 Sep 2023,16.607646555725022,17.654975659966453,18.26536187050236
01 Oct 2023,15.073222031419887,15.474809959596564,16.383838270131786
01 Nov 2023,12.069823787335883,12.98125403163046,13.482040008526496
01 Dec 2023,9.568623313676596,9.825702183458477,10.63911571047468
01 Jan 2024,7.535211493915135,8.254273347245853,8.84491984965514
01 Feb 2024,5.656958951936728,6.91064007215617,7.72447620173502
01 Mar 2024,4.900466437343582,7.007231254577593,8.398013259063138
01 Apr 2024,5.973820958671558,8.18731390233398,9.95309020823427
01 May 2024,9.227987006781767,10.926134804044976,11.959887937605025
01 Jun 2024,11.813737179533174,14.353713094995317,15.12525141693359
01 Jul 2024,14.549871413114497,16.77940878182337,16.92958763818807
01 Aug 2024,15.733648252111623,17.94935653273435,18.123661079640108
01 Sep 2024,15.51097068175044,17.515383793883522,17.97207262125046
01 Oct 2024,13.94162461999562,15.451256537454773,15.834277398262838
01 Nov 2024,11.014497693629325,13.230340108756028,13.53338986147829
01 Dec 2024,8.081273212571617,10.443984222708945,10.888647226115431
01 Jan 2025,7.21860614829679,8.439834077172447,9.205583281898205
01 Feb 2025,5.96057774990055,7.005110505413728,7.1787145792015705
01 Mar 2025,5.762788976154943,7.363343850730129,8.123028174080428
01 Apr 2025,6.717311968306146,9.118679472127655,10.39248655225065
01 May 2025,9.088304574246362,11.816968763098547,12.145015088307922
01 Jun 2025,12.20278665333033,14.350163069430737,16.351891448545064
01 Jul 2025,15.33697945400271,16.47054553605275,17.317882104866534
01 Aug 2025,16.909624187273586,18.131832748593006,19.162883253955847
01 Sep 2025,16.962445402424198,17.895425930233877,19.993726576925024
01 Oct 2025,15.315903995168254,15.948235648910963,16.053746162331073
01 Nov 2025,12.568826643239081,13.005011330904532,13.391020594985717
01 Dec 2025,9.798624145471887,10.394137029347048,10.45956713026665
01 Jan 2026,7.231067819121503,7.776299768473153,8.887810489439447
01 Feb 2026,6.3434759347857455,6.85708853424345,7.225125389911899
01 Mar 2026,5.955011512067931,6.828122628348211,7.804778661348404
01 Apr 2026,7.625047094438597,9.364481694484287,9.692465986048632
01 May 2026,10.442031859860304,11.797533939455606,12.624472773288488
01 Jun 2026,13.295753182834515,15.099536265917251,15.166569425885504
01 Jul 2026,16.567247816657645,17.47802744924552,18.475715582768327
01 Aug 2026,18.19749291620821,19.03524326672478,19.358296402095725
01 Sep 2026,17.55889213534311,18.729561677875214,19.191114112971167
01 Oct 2026,15.072465816666396,16.38772868715917,16.605424503656636
01 Nov 2026,12.116247815962167,13.043475091189192,13.251380361423731
01 Dec 2026,8.85037236254194,9.987509158221767,10.732478063058963
01 Jan 2027,6.814041010433589,7.886033739904269,8.077136114146128
01 Feb 2027,5.189806216708517,7.010680562474622,7.33020661699424
01 Mar 2027,5.55267910145687,7.406163299763747,7.653608831198596
01 Apr 2027,7.996234134937956,9.136355522112362,9.931080155544851
01 May 2027,11.382263364355788,12.027170656147687,12.393579859221939
01 Jun 2027,14.319872949561088,14.592600128350755,14.671901435231955
01 Jul 2027,16.83174227720794,17.688073253004696,17.896282615093515
01 Aug 2027,17.002660072255043,18.85195163408837,19.22272958880998
01 Sep 2027,16.348075714195,18.2083234909876,18.45517620736125
01 Oct 2027,15.349999822439296,15.95668777782693,16.36696171871106
01 Nov 2027,12.560578781691941,13.203617490680122,14.445178088754606
01 Dec 2027,8.305073639507036,9.844782395610407,11.124258675949328
01 Jan 2028,4.560769916849386,8.503880591462579,9.078793644980093
01 Feb 2028,2.741447574286019,7.45236098594956,8.020995326791695
01 Mar 2028,5.573215027166474,7.590132400475863,8.16330331735959
