Date,THETAO (P2.5),THETAO (P50),THETAO (P97.5)
01 Jan 2026,5.597887894919046,6.0220506674281955,6.379926465533183
01 Feb 2026,3.93382714426915,4.18079167990543,5.077273583403769
01 Mar 2026,3.1348081151837923,4.582348154037198,5.304018125799164
01 Apr 2026,5.009199578138524,6.680880605085476,7.263631988829386
01 May 2026,8.957209332792766,10.670318800714519,11.517309641410005
01 Jun 2026,13.161932416603054,13.867616109389163,15.362136253032503
01 Jul 2026,16.50955845487753,17.313142149223623,17.90298755128105
01 Aug 2026,16.769180132301784,18.803285117658064,19.83032907625354
01 Sep 2026,15.765292232497378,17.209238089666442,18.053170440137585
01 Oct 2026,13.228511645405314,14.449955250962011,15.268377395792447
01 Nov 2026,9.989229599212889,11.178802558771896,11.417257110859653
01 Dec 2026,6.878956460534393,7.6396880977954735,8.986222769453509
01 Jan 2027,4.748239328788015,5.00439487347187,6.747777684258887
01 Feb 2027,3.3302521317198295,3.5799229497621496,5.2062849541558585
01 Mar 2027,3.517106089616796,3.8894308181164776,5.586532496579462
01 Apr 2027,5.381283685633331,6.696410857112498,7.432294705925437
01 May 2027,8.96744228181652,10.496509624805036,11.781044094682287
01 Jun 2027,12.14782543319684,14.10273073605647,14.31837521543262
01 Jul 2027,15.304439194546397,17.433333643230174,17.579364678703385
01 Aug 2027,14.823742565091443,17.8786465323031,19.362177080356318
01 Sep 2027,13.389029128957915,15.944113431309964,17.897581164096703
01 Oct 2027,13.955274019266348,14.24697073795674,14.739639522762758
01 Nov 2027,10.38879502910934,11.049783056406866,12.507660437482098
01 Dec 2027,6.684749416295193,8.036717294561905,9.571479522920436
01 Jan 2028,2.8463578999318475,6.4869347132024044,7.263511449653642
01 Feb 2028,0.396289557180473,4.887844936294677,6.157678006967151
01 Mar 2028,0.5771709544893349,4.21251948087424,6.1115951006049265
01 Apr 2028,3.657943550166328,6.421429148406817,7.99526502598966
01 May 2028,8.3496029964833,9.985165643845702,11.35220928550759
01 Jun 2028,12.696656866705526,12.780198352518592,14.007437444995885
01 Jul 2028,16.184318252958658,16.526914588614794,17.775433090521602
01 Aug 2028,18.118290650220406,18.241507206286894,19.281065801872337
01 Sep 2028,15.976891971128547,17.00475351994073,17.265330594366134
01 Oct 2028,13.472738137799148,15.012356967806504,15.3729043805959
01 Nov 2028,11.272045163412841,11.737042992127087,12.77960703034693
01 Dec 2028,7.744586218835695,8.207946172536166,9.315654805165812
01 Jan 2029,5.0675457698819075,5.693122595691454,6.567030602438972
01 Feb 2029,3.846401152977523,4.638108722938483,5.569648409925663
01 Mar 2029,2.830485165899334,3.1742428755290533,5.326501506212526
01 Apr 2029,4.797470452069119,5.809707268396342,6.85152743798174
01 May 2029,8.706991417040756,10.131910259626533,10.578339006555915
01 Jun 2029,12.426248181716678,13.040215373801708,14.259240504836137
01 Jul 2029,15.361824358073232,16.5665929000645,17.236666367122073
01 Aug 2029,17.135404719201272,17.574089148784914,19.266807731718156
01 Sep 2029,15.098647313459223,17.0387707600293,18.116368641992135
01 Oct 2029,12.72260716170381,14.365979207354762,15.425964029556786
01 Nov 2029,10.885932835330419,11.78013545747452,12.385632871562649
01 Dec 2029,7.572189658835075,8.266259254408665,9.047875241109088
01 Jan 2030,5.532489557153046,5.804652375681705,6.841543051548521
01 Feb 2030,3.9510119614248493,5.5071325798918185,6.301419518139453
01 Mar 2030,3.9975935304290973,4.634896270905353,5.690828203713468
01 Apr 2030,5.5666277309012475,6.2574294624061455,7.14442356719156
01 May 2030,9.391388545259913,10.414719553751329,10.83506864687408
01 Jun 2030,13.349641833729162,13.992993796657954,14.524947586412202
01 Jul 2030,14.211090351913652,16.732619716869205,17.469162381673435
01 Aug 2030,14.777412378529863,18.708240393285326,19.427664471277055
01 Sep 2030,15.541630983586126,17.153167501522496,17.870918201511692
01 Oct 2030,13.20904267361483,14.029452380662802,14.597308431089582
01 Nov 2030,10.028943535970118,11.857329272003966,12.65876653099122
01 Dec 2030,7.1189087845884655,8.060037669651237,9.184277001143451
01 Jan 2031,4.58384999273947,5.96566931278478,7.08006994365881
01 Feb 2031,0.7560700685620985,4.8465944544172475,6.046537848085604
01 Mar 2031,1.4755453683791713,4.063534174447116,5.548570266507918
01 Apr 2031,5.696220565930285,7.131240866072305,7.252970440337026
01 May 2031,8.96840359903437,10.07659872895174,10.913069909353656
01 Jun 2031,12.189191858462648,13.904972749075405,14.356336624912691
01 Jul 2031,16.268005726057993,17.551917887411363,18.32385960662779
01 Aug 2031,17.50801269262416,18.815316091038532,20.20712452559971
01 Sep 2031,16.741896463761133,17.681965895674693,18.0204967330983
01 Oct 2031,13.379883112073578,15.277752343441128,15.701260513914814
01 Nov 2031,11.465340452730318,11.827554778209967,12.073832404893098
01 Dec 2031,8.065141936002517,8.383674134231265,8.861193859111566
01 Jan 2032,5.749094776165388,6.390265072524064,6.658244530559809
01 Feb 2032,4.168311463355295,4.888786802031282,5.856306530154587
01 Mar 2032,2.632089149335893,5.2528793757383925,5.658563675401044
01 Apr 2032,5.744072955863466,6.716097892887977,7.145946665977598
01 May 2032,10.000885123282051,10.428944469694203,10.761863347089198
01 Jun 2032,13.177302801995172,14.299236465587482,14.705691622834369
01 Jul 2032,13.66351256624034,17.413368008417677,17.89388688084138
01 Aug 2032,18.85100757160971,19.236480948332385,19.566353473139582
01 Sep 2032,17.0880712300173,17.595924481927934,19.186624824634745
01 Oct 2032,13.764385664287135,14.326653679560504,15.406089156936762
01 Nov 2032,10.684458855301852,11.54094558674868,12.21550932395699
01 Dec 2032,7.149159712583474,8.704478273946298,8.803672517101436
01 Jan 2033,4.127539382532093,6.514752996768287,6.641754380863371
01 Feb 2033,4.170047400204464,5.377086056040249,5.438716369887824
01 Mar 2033,4.8979463407975175,5.675710227871239,6.027868443756039
01 Apr 2033,7.249921219186679,7.685717782521851,8.248860570866384
01 May 2033,9.210379952359519,10.886069259875686,11.749343993890994
01 Jun 2033,12.357856073247634,14.762933986834874,15.712655310655798
01 Jul 2033,15.379416827566518,17.4706613253235,18.03423675202502
01 Aug 2033,18.362966295820495,18.737407043187087,19.37705098925483
01 Sep 2033,16.13405373196055,17.319648929138637,18.36270771405839
01 Oct 2033,13.155089730998666,14.767569449672717,16.056779857064914
01 Nov 2033,10.701552118449953,11.640771941505777,12.57583477047368
01 Dec 2033,5.4458966735523315,9.049599949280589,9.205941805342416
01 Jan 2034,5.231703267880294,6.50420408614046,6.690488569949716
01 Feb 2034,3.7578927580814248,5.574960126701566,5.71381336682647
01 Mar 2034,4.5503620296348135,5.410890179264739,6.057187826148762
01 Apr 2034,6.373693798854353,7.224086379707957,8.321080999956989
01 May 2034,10.400844336617357,10.985436863708195,12.743394205759074
01 Jun 2034,13.586879452599021,14.22782165634699,15.046277081061918
01 Jul 2034,16.06454052392161,16.9418999430077,17.678488195112713
01 Aug 2034,18.206488739415853,18.415569734343855,20.205750880895817
01 Sep 2034,16.319395667012227,17.882894057237245,18.721563060721504
01 Oct 2034,14.654904141116141,14.801691317629288,16.34943505986451
01 Nov 2034,10.580122659014718,11.72247551811003,12.791349103263899
01 Dec 2034,7.34109225587378,8.11645966353857,8.377244214189295
01 Jan 2035,5.483186644063229,5.9184534978469765,6.301059116513936
01 Feb 2035,4.113351204586743,4.72576821934374,5.628050431926814
01 Mar 2035,3.9350713361086607,4.825320059842934,5.43152570487213
01 Apr 2035,5.694562194499729,6.9860138925806226,7.721180257171751
01 May 2035,9.111279470949647,10.806980433332718,11.085761687402176
01 Jun 2035,12.814088805641775,14.694198428276287,15.273519897697954
01 Jul 2035,15.491538447209171,17.225885832833313,18.306192708210386
01 Aug 2035,16.67555023855428,18.514339670866008,19.341187748286334
01 Sep 2035,16.306982973995684,17.58726390110109,17.93448691634706
01 Oct 2035,14.434821564092005,14.70016665960031,15.321748536924767
01 Nov 2035,10.951193563951085,12.230782285406612,12.531596221036608
01 Dec 2035,6.833528611314486,8.958130916985013,9.448186555099703
01 Jan 2036,4.372062046205995,6.5324807004879215,6.7521762547699335
01 Feb 2036,3.9487039190701867,5.503981288908456,6.032890559933693
01 Mar 2036,4.604478559771206,5.571864850424847,6.592790963756588
01 Apr 2036,6.302082075031963,7.25139382125718,8.871197641166189
01 May 2036,9.27777114406631,10.769343280967473,12.401450265739532
01 Jun 2036,13.53381742352471,15.012878982724992,15.697198207148354
01 Jul 2036,15.32884471197709,16.15151598089563,18.01991606257906
01 Aug 2036,17.347597484923124,17.83230083023644,19.425434156339367
01 Sep 2036,14.14765206297412,15.838064875228458,18.320190703195927
01 Oct 2036,12.594538907119782,15.177528529910504,16.421025701511564
01 Nov 2036,11.413523957047882,11.843687959390858,12.660850243895917
