Date,CHL (P2.5),CHL (P50),CHL (P97.5)
01 Nov 1995,1.6013651122618855e-06,1.6135269778741255e-06,1.6256888434863655e-06
01 Dec 1995,1.6367195111810125e-06,1.6379148840029132e-06,1.6391102568248138e-06
01 Jan 1996,1.5397594897898612e-06,1.6319294733316044e-06,1.7240994568733476e-06
01 Feb 1996,1.769016874984265e-06,1.791036922598017e-06,1.8130569702117693e-06
01 Mar 1996,1.0129120228141296e-06,1.1425566460197009e-06,1.2722012692252721e-06
01 Apr 1996,4.90188965756441e-07,9.470915345188242e-07,1.4039941032812074e-06
01 May 1996,6.160963008474695e-07,7.41212547444334e-07,8.663287940411984e-07
01 Jun 1996,1.564177910196784e-07,4.6203293934900614e-07,7.676480876783339e-07
01 Jul 1996,1.3051450527739792e-07,3.629617242156692e-07,5.954089431539405e-07
01 Aug 1996,3.993393416110654e-07,4.0468238648565e-07,4.100254313602346e-07
01 Sep 1996,6.811525748844693e-07,7.171992243361639e-07,7.532458737878585e-07
01 Oct 1996,1.1276957590591619e-06,1.1312506993710805e-06,1.134805639682999e-06
01 Nov 1996,1.5247649233018748e-06,1.6111112488406483e-06,1.697457574379422e-06
01 Dec 1996,1.5946835106752261e-06,1.6211344202428346e-06,1.647585329810443e-06
01 Jan 1997,1.9566300237015705e-06,2.0453855925349693e-06,2.1341411613683676e-06
01 Feb 1997,1.5142268974531888e-06,2.0111594563433565e-06,2.5080920152335246e-06
01 Mar 1997,2.017587932445107e-06,2.0177466197589974e-06,2.0179053070728877e-06
01 Apr 1997,4.842379829746065e-07,8.376133176290168e-07,1.190988652283427e-06
01 May 1997,5.085455492922418e-07,8.000277232488278e-07,1.0915098972054138e-06
01 Jun 1997,3.176463140123754e-07,5.583839338697705e-07,7.991215537271655e-07
01 Jul 1997,3.9264877375316815e-07,5.748516159277706e-07,7.57054458102373e-07
01 Aug 1997,5.427749081961137e-07,6.102623494735702e-07,6.777497907510266e-07
01 Sep 1997,7.359215825162621e-07,7.50693168965213e-07,7.654647554141637e-07
01 Oct 1997,1.0300769953311776e-06,1.1411137396922605e-06,1.2521504840533436e-06
01 Nov 1997,1.6619441538812259e-06,1.76326816204847e-06,1.8645921702157142e-06
01 Dec 1997,1.801583439525329e-06,1.8267567172044048e-06,1.8519299948834803e-06
01 Jan 1998,1.5666553821422659e-06,1.6060065607701707e-06,1.6453577393980757e-06
01 Feb 1998,1.7876549492768229e-06,2.0854204748896297e-06,2.383186000502437e-06
01 Mar 1998,1.5511697923758533e-06,1.756800309046967e-06,1.9624308257180806e-06
01 Apr 1998,4.362640535122614e-07,5.657998533069755e-07,6.953356531016896e-07
01 May 1998,3.485112829381706e-07,5.473423895295712e-07,7.461734961209717e-07
01 Jun 1998,4.3287778014836877e-07,6.031810542563909e-07,7.734843283644132e-07
01 Jul 1998,4.523187211868969e-07,5.280800554442246e-07,6.038413897015523e-07
01 Aug 1998,5.280291787570565e-07,5.9730590193569e-07,6.665826251143235e-07
01 Sep 1998,6.044610467478272e-07,6.747858759463509e-07,7.451107051448748e-07
01 Oct 1998,1.0444797991259343e-06,1.1443981863958663e-06,1.2443165736657986e-06
01 Nov 1998,1.5245583516831649e-06,1.560826950885807e-06,1.5970955500884492e-06
01 Dec 1998,1.5922930373031593e-06,1.6573176268838761e-06,1.722342216464593e-06
01 Jan 1999,1.9262561163517805e-06,1.9494966590407867e-06,1.9727372017297925e-06
01 Feb 1999,1.594880767984033e-06,2.00085938429397e-06,2.4068380006039067e-06
01 Mar 1999,1.7589627903703763e-06,2.0134585914827958e-06,2.2679543925952146e-06
01 Apr 1999,9.260727118182223e-07,1.2389733046832647e-06,1.5518738975483073e-06
01 May 1999,9.409754297273571e-07,9.818587687066646e-07,1.0227421076859719e-06
01 Jun 1999,4.486601471284094e-07,5.969670130567419e-07,7.452738789850745e-07
01 Jul 1999,4.3144690624081376e-07,4.5079023471638646e-07,4.7013356319195916e-07
01 Aug 1999,3.1899927586165036e-07,4.305324914306838e-07,5.420657069997173e-07
01 Sep 1999,6.909494807721237e-07,7.591778992528671e-07,8.274063177336105e-07
01 Oct 1999,1.1567224459287084e-06,1.1619458208502788e-06,1.1671691957718492e-06
01 Nov 1999,1.5795981952922522e-06,1.5865918734292084e-06,1.5935855515661645e-06
01 Dec 1999,1.6911926555508216e-06,1.7686815256227802e-06,1.8461703956947388e-06
01 Jan 2000,1.6389453707622171e-06,1.743312607752778e-06,1.8476798447433392e-06
01 Feb 2000,1.6887098219865278e-06,1.9667394037310746e-06,2.2447689854756214e-06
01 Mar 2000,1.2785512154936037e-06,1.4666680831975732e-06,1.6547849509015428e-06
01 Apr 2000,1.0411852869846024e-06,1.0650533242874926e-06,1.0889213615903828e-06
01 May 2000,7.268992308433775e-07,8.338150149609714e-07,9.407307990785653e-07
01 Jun 2000,4.2991752540615356e-07,5.626055678056005e-07,6.952936102050475e-07
01 Jul 2000,4.774021591163406e-07,5.871647813534907e-07,6.969274035906408e-07
01 Aug 2000,6.047757604787606e-07,6.547191167118598e-07,7.04662472944959e-07
01 Sep 2000,6.110496178337494e-07,6.745845048318018e-07,7.381193918298543e-07
01 Oct 2000,1.072818778230463e-06,1.1965683749370492e-06,1.3203179716436357e-06
01 Nov 2000,1.5827509938923112e-06,1.7135094023827522e-06,1.8442678108731931e-06
01 Dec 2000,1.6415208875979652e-06,1.6567263651498244e-06,1.6719318427016835e-06
01 Jan 2001,1.6723761355021703e-06,1.7200131586690945e-06,1.7676501818360188e-06
01 Feb 2001,1.7980740587218179e-06,2.098016030476962e-06,2.397958002232106e-06
01 Mar 2001,1.3989824019212943e-06,1.471744574742122e-06,1.5445067475629493e-06
01 Apr 2001,9.230406898429881e-07,1.0404937231449272e-06,1.1579467564468664e-06
01 May 2001,3.4287297484135056e-07,4.57793508479086e-07,5.727140421168215e-07
01 Jun 2001,3.8645835652232567e-07,4.808235577865537e-07,5.751887590507817e-07
01 Jul 2001,4.2511374769978565e-07,5.101630888041507e-07,5.952124299085156e-07
01 Aug 2001,5.506025334807718e-07,6.137375816110928e-07,6.768726297414138e-07
01 Sep 2001,5.577138924090943e-07,6.772075360554259e-07,7.967011797017574e-07
01 Oct 2001,1.2279191220594152e-06,1.324012131281787e-06,1.4201051405041586e-06
01 Nov 2001,1.514016006171419e-06,1.5831487168637206e-06,1.652281427556022e-06
01 Dec 2001,1.711051037656396e-06,1.813392951791134e-06,1.915734865925872e-06
01 Jan 2002,1.7314310733630851e-06,1.783824113733679e-06,1.836217154104273e-06
01 Feb 2002,1.5162200501905092e-06,1.95684029879378e-06,2.3974605473970506e-06
01 Mar 2002,1.277903443478997e-06,1.6067114581804448e-06,1.9355194728818924e-06
01 Apr 2002,1.0827833727500727e-06,1.3033776607543643e-06,1.5239719487586559e-06
01 May 2002,8.235266698384221e-07,1.0201971462569045e-06,1.2168676226753868e-06
01 Jun 2002,4.2943673183192946e-07,6.971946588424197e-07,9.649525858529098e-07
01 Jul 2002,5.307173311232842e-07,5.622950391291755e-07,5.938727471350668e-07
01 Aug 2002,4.3103138332336563e-07,4.933259672158389e-07,5.55620551108312e-07
01 Sep 2002,6.137927637063096e-07,6.500745639408263e-07,6.863563641753429e-07
01 Oct 2002,1.0544119057349577e-06,1.1774964484702523e-06,1.300580991205547e-06
01 Nov 2002,1.573360260255667e-06,1.6586341949082838e-06,1.7439081295609009e-06
01 Dec 2002,1.6998154809746967e-06,1.7327155563475258e-06,1.7656156317203549e-06
01 Jan 2003,1.2358772313644376e-06,1.6051571085733938e-06,1.97443698578235e-06
01 Feb 2003,1.4609348879290453e-06,1.6846641800064106e-06,1.908393472083776e-06
01 Mar 2003,1.386399153262088e-06,1.6014415016384893e-06,1.8164838500148908e-06
01 Apr 2003,7.419873551788727e-07,8.11659508306674e-07,8.813316614344752e-07
01 May 2003,7.470655487999009e-07,9.778834851747976e-07,1.2087014215496945e-06
01 Jun 2003,6.71179797900229e-07,7.431067035101608e-07,8.150336091200927e-07
01 Jul 2003,5.180352504739071e-07,5.245630181855687e-07,5.310907858972305e-07
01 Aug 2003,4.456436056410234e-07,5.197624715376658e-07,5.938813374343083e-07
01 Sep 2003,7.657738274032674e-07,7.882332827475861e-07,8.106927380919049e-07
01 Oct 2003,9.62203888107456e-07,1.0114829899972458e-06,1.0607620918870357e-06
01 Nov 2003,1.6608313882609602e-06,1.666900279519819e-06,1.6729691707786775e-06
01 Dec 2003,1.620966903719112e-06,1.632682831288383e-06,1.6443987588576543e-06
01 Jan 2004,1.2184339444753252e-06,1.3357596385817044e-06,1.4530853326880835e-06
01 Feb 2004,1.7036482420181038e-06,2.0418524673327894e-06,2.3800566926474753e-06
01 Mar 2004,1.2768112403244972e-06,1.3299164417398792e-06,1.3830216431552613e-06
01 Apr 2004,7.873933213902022e-07,1.1988308160313403e-06,1.6102683106724784e-06
01 May 2004,6.18068812582686e-07,9.122493769660825e-07,1.2064299413494789e-06
01 Jun 2004,4.985747398257175e-07,6.349319911310031e-07,7.712892424362889e-07
01 Jul 2004,3.51969339793733e-07,4.5925179877773183e-07,5.665342577617307e-07
01 Aug 2004,3.74222026177522e-07,4.634814284026045e-07,5.527408306276871e-07
01 Sep 2004,5.605298323594015e-07,6.634743994811169e-07,7.664189666028322e-07
01 Oct 2004,1.1127986088320853e-06,1.1360210819728846e-06,1.1592435551136839e-06
01 Nov 2004,1.697991085659215e-06,1.7126829387191423e-06,1.7273747917790695e-06
01 Dec 2004,1.6440167507917984e-06,1.697265168115975e-06,1.7505135854401514e-06
01 Jan 2005,1.5459949539132056e-06,1.7649563734261767e-06,1.9839177929391477e-06
01 Feb 2005,1.954887886987169e-06,2.157081667583846e-06,2.3592754481805234e-06
01 Mar 2005,1.4351087518147717e-06,1.6317095469220975e-06,1.8283103420294233e-06
01 Apr 2005,5.444812882383411e-07,5.577263735914529e-07,5.709714589445646e-07
01 May 2005,1.8921492840422497e-07,4.1310735194619287e-07,6.369997754881608e-07
01 Jun 2005,1.5801965762063206e-07,2.332972151043694e-07,3.0857477258810674e-07
01 Jul 2005,3.031070319858579e-07,4.272261166426368e-07,5.513452012994158e-07
01 Aug 2005,2.2949224802162062e-07,2.9365297970266565e-07,3.578137113837106e-07
01 Sep 2005,5.205642904780029e-07,6.533603737318374e-07,7.86156456985672e-07
01 Oct 2005,9.238782425451752e-07,1.1213404026649352e-06,1.3188025627846955e-06
01 Nov 2005,1.4680728832377634e-06,1.521785613240284e-06,1.5754983432428048e-06
01 Dec 2005,1.7447279363695265e-06,1.751210544900586e-06,1.7576931534316454e-06
01 Jan 2006,1.5459715372225087e-06,1.8784728347259274e-06,2.210974132229346e-06
01 Feb 2006,2.225644221169185e-06,2.307398393333607e-06,2.3891525654980292e-06
01 Mar 2006,1.7559872526441342e-06,1.7691566711892947e-06,1.7823260897344552e-06
01 Apr 2006,6.13649623210138e-07,6.517799842352317e-07,6.899103452603254e-07
01 May 2006,3.2090617400946144e-07,4.0432371893940723e-07,4.87741263869353e-07
01 Jun 2006,3.570043893933012e-07,3.8789171194606637e-07,4.1877903449883156e-07
01 Jul 2006,3.952675338102322e-07,4.537791420760103e-07,5.122907503417884e-07
01 Aug 2006,3.773385311195341e-07,4.1877580754657896e-07,4.602130839736238e-07
01 Sep 2006,6.211613551039292e-07,6.737758592340227e-07,7.263903633641162e-07
01 Oct 2006,1.0804466503466024e-06,1.1430665464445001e-06,1.2056864425423979e-06
01 Nov 2006,1.4984862734030155e-06,1.6921828976720353e-06,1.8858795219410553e-06
01 Dec 2006,1.5345572215378522e-06,1.5707205992926418e-06,1.6068839770474315e-06
01 Jan 2007,1.4209073717129408e-06,1.5150756610459886e-06,1.6092439503790362e-06
01 Feb 2007,2.176052397977823e-06,2.278666429549233e-06,2.381280461120643e-06
01 Mar 2007,1.50910032226156e-06,1.5307050200508146e-06,1.5523097178400692e-06
01 Apr 2007,5.314759180652211e-07,6.188579022953619e-07,7.062398865255026e-07
01 May 2007,4.192123249971135e-07,4.7566718258280527e-07,5.32122040168497e-07
01 Jun 2007,2.3874014512729214e-07,2.822301109025139e-07,3.257200766777357e-07
01 Jul 2007,3.6748076034070514e-07,3.9798416881064483e-07,4.284875772805845e-07
01 Aug 2007,3.048860522333873e-07,3.67984138082165e-07,4.3108222393094277e-07
01 Sep 2007,6.247655560533256e-07,6.28524087358044e-07,6.322826186627623e-07
01 Oct 2007,9.579005505749726e-07,1.0365322735333028e-06,1.1151639964916331e-06
01 Nov 2007,1.4608724148611932e-06,1.53903381306834e-06,1.617195211275487e-06
01 Dec 2007,1.638778326291892e-06,1.6468249170829905e-06,1.654871507874089e-06
01 Jan 2008,1.2040477578985577e-06,1.3415633009474024e-06,1.479078843996247e-06
01 Feb 2008,1.455092002355185e-06,1.7444537053995201e-06,2.0338154084438553e-06
01 Mar 2008,1.104755702063897e-06,1.4398974409292464e-06,1.7750391797945956e-06
01 Apr 2008,7.590342251014334e-07,9.881869203563346e-07,1.2173396156112357e-06
01 May 2008,4.867948652569408e-07,5.475177661442313e-07,6.082406670315218e-07
01 Jun 2008,2.1311043022639404e-07,5.579252067230582e-07,9.027399832197224e-07
01 Jul 2008,2.723769343519056e-07,3.701053405677226e-07,4.678337467835396e-07
01 Aug 2008,3.532142440855438e-07,3.69775717707716e-07,3.8633719132988824e-07
01 Sep 2008,6.675624467348651e-07,7.431887373266263e-07,8.188150279183875e-07
01 Oct 2008,1.1573560861143347e-06,1.158304104012837e-06,1.1592521219113394e-06
01 Nov 2008,1.5728735946401722e-06,1.6176462347339254e-06,1.6624188748276787e-06
01 Dec 2008,1.4704972881958466e-06,1.556789913621418e-06,1.6430825390469892e-06
01 Jan 2009,1.1898294197157802e-06,1.338753002470809e-06,1.4876765852258377e-06
01 Feb 2009,1.5899717373533973e-06,1.944010211553826e-06,2.298048685754255e-06
01 Mar 2009,1.0491606941672411e-06,1.184470947603552e-06,1.319781201039863e-06
01 Apr 2009,4.16392514140147e-07,7.480115660048805e-07,1.0796306178696142e-06
01 May 2009,3.28087891245617e-07,5.194355944525995e-07,7.107832976595819e-07
01 Jun 2009,1.1805851748726953e-07,2.2594858344815976e-07,3.3383864940905e-07
01 Jul 2009,2.7406058589757134e-07,3.230266594959121e-07,3.7199273309425295e-07
01 Aug 2009,1.6505679411327574e-07,2.9049291251569275e-07,4.1592903091810983e-07
01 Sep 2009,3.9723209362018565e-07,5.315263176808526e-07,6.658205417415194e-07
01 Oct 2009,1.0020317505814946e-06,1.009859806264442e-06,1.0176878619473893e-06
01 Nov 2009,1.5180393299784003e-06,1.5718383104097346e-06,1.6256372908410687e-06
01 Dec 2009,1.729908194810442e-06,1.7707398453949688e-06,1.8115714959794953e-06
01 Jan 2010,1.3571392798673833e-06,1.509232186161093e-06,1.6613250924548025e-06
01 Feb 2010,1.494214002685065e-06,1.5976800752142902e-06,1.7011461477435155e-06
01 Mar 2010,1.3700746626130786e-06,1.4298699303780762e-06,1.4896651981430739e-06
01 Apr 2010,7.242703832438263e-07,7.843245735773432e-07,8.443787639108601e-07
01 May 2010,3.089922224248151e-07,4.214826610032542e-07,5.339730995816933e-07
01 Jun 2010,3.0893701056446283e-07,4.908918959978094e-07,6.72846781431156e-07
01 Jul 2010,3.6822645227023147e-07,5.186792812282512e-07,6.691321101862707e-07
01 Aug 2010,4.377858827681858e-07,4.474878103429765e-07,4.5718973791776717e-07
01 Sep 2010,6.50331081560291e-07,6.531530077754958e-07,6.559749339907006e-07
01 Oct 2010,1.1322534454416916e-06,1.2042906379160743e-06,1.276327830390457e-06
01 Nov 2010,1.668322235092151e-06,1.7023823817699656e-06,1.7364425284477803e-06
01 Dec 2010,1.7243328816211611e-06,1.7427989290961305e-06,1.7612649765710999e-06
01 Jan 2011,1.4804902349291295e-06,1.6170685426158977e-06,1.7536468503026662e-06
01 Feb 2011,1.7882105373467891e-06,2.0013197488363915e-06,2.2144289603259945e-06
01 Mar 2011,1.193757818765718e-06,1.3215781079357733e-06,1.4493983971058288e-06
01 Apr 2011,3.8423508475949025e-07,7.10893428810237e-07,1.0375517728609838e-06
01 May 2011,1.9321229514094086e-07,4.6606885490578963e-07,7.389254146706383e-07
01 Jun 2011,2.6029653356529236e-07,4.466578160965233e-07,6.330190986277542e-07
01 Jul 2011,3.727669710122896e-07,4.649849886665232e-07,5.572030063207568e-07
01 Aug 2011,3.5412282009153674e-07,3.681341917473705e-07,3.821455634032042e-07
01 Sep 2011,6.476374267123882e-07,7.032434161288657e-07,7.588494055453433e-07
01 Oct 2011,1.1385514302238693e-06,1.1552380375413546e-06,1.1719246448588401e-06
01 Nov 2011,1.5756859839315343e-06,1.6852141401234877e-06,1.7947422963154413e-06
01 Dec 2011,1.21563918884903e-06,1.524092070965367e-06,1.832544953081704e-06
01 Jan 2012,1.6619122048630647e-06,1.8607479222806527e-06,2.059583639698241e-06
01 Feb 2012,1.7557193563466723e-06,1.8403878487868423e-06,1.9250563412270124e-06
01 Mar 2012,1.0304932190083395e-06,1.27402535853097e-06,1.517557498053601e-06
01 Apr 2012,3.5384928710004615e-07,5.246395024647763e-07,6.954297178295063e-07
01 May 2012,1.6349503034556832e-07,4.089540662128748e-07,6.544131020801812e-07
01 Jun 2012,3.08322919239179e-07,4.481845042292366e-07,5.880460892192942e-07
01 Jul 2012,3.0074741870316027e-07,4.5559814385438405e-07,6.104488690056078e-07
01 Aug 2012,3.6997981486670735e-07,5.58748689916685e-07,7.475175649666625e-07
01 Sep 2012,6.202413721626365e-07,7.136157756453262e-07,8.069901791280158e-07
01 Oct 2012,1.090390358186104e-06,1.1693386817773926e-06,1.2482870053686812e-06
01 Nov 2012,1.6824038714213774e-06,1.8236905568695457e-06,1.964977242317714e-06
01 Dec 2012,1.8518080057530368e-06,1.9235054843622877e-06,1.9952029629715387e-06
01 Jan 2013,1.579446695374108e-06,1.6448497581182515e-06,1.7102528208623953e-06
01 Feb 2013,1.771538613994831e-06,2.0451182318449453e-06,2.318697849695059e-06
01 Mar 2013,1.315189616732254e-06,1.5202517586640126e-06,1.7253139005957713e-06
01 Apr 2013,6.40133792347862e-07,9.115939161071957e-07,1.1830540398665293e-06
01 May 2013,4.654952742671026e-07,7.146377162159271e-07,9.637801581647517e-07
01 Jun 2013,4.268491200984409e-07,5.310904969192833e-07,6.353318737401256e-07
01 Jul 2013,3.907636993453337e-07,4.46970215715728e-07,5.031767320861223e-07
01 Aug 2013,3.7243801273649113e-07,4.869618383747201e-07,6.01485664012949e-07
01 Sep 2013,6.233216992613131e-07,7.442096470038137e-07,8.650975947463142e-07
01 Oct 2013,1.3487560491676613e-06,1.3640598831697791e-06,1.379363717171897e-06
01 Nov 2013,1.6662401193827193e-06,1.7176078400850423e-06,1.7689755607873652e-06
01 Dec 2013,1.7083789288438795e-06,1.7218024322980443e-06,1.7352259357522094e-06
01 Jan 2014,1.563019388854019e-06,1.7106477274431452e-06,1.8582760660322714e-06
01 Feb 2014,1.3829695003340654e-06,1.7871675058045047e-06,2.1913655112749438e-06
01 Mar 2014,1.459456820977527e-06,1.6181393169190504e-06,1.7768218128605738e-06
01 Apr 2014,4.636055132200402e-07,8.187726333247441e-07,1.173939753429448e-06
01 May 2014,2.197785752518099e-07,3.761201801308198e-07,5.324617850098298e-07
01 Jun 2014,3.0226146365765334e-07,3.6671226163006406e-07,4.3116305960247477e-07
01 Jul 2014,3.3145380464816597e-07,3.47707220008312e-07,3.63960635368458e-07
01 Aug 2014,3.034784275220381e-07,3.175705691073103e-07,3.3166271069258255e-07
01 Sep 2014,6.022697963739755e-07,6.514222018137409e-07,7.005746072535063e-07
01 Oct 2014,1.1481494092373279e-06,1.1750858405927834e-06,1.2020222719482389e-06
01 Nov 2014,1.6974189930343159e-06,1.7579767417671331e-06,1.8185344904999504e-06
01 Dec 2014,1.6324746041030712e-06,1.7537635407563383e-06,1.8750524774096054e-06
01 Jan 2015,1.518136868951482e-06,1.6101630933860701e-06,1.702189317820658e-06
01 Feb 2015,1.7880382701983709e-06,2.1003593810695983e-06,2.4126804919408256e-06
01 Mar 2015,1.071335126974434e-06,1.2382771776017794e-06,1.405219228229125e-06
01 Apr 2015,5.123689835092131e-07,9.08992570207708e-07,1.3056161569062029e-06
01 May 2015,4.5245727283244256e-07,4.81633490526585e-07,5.108097082207276e-07
01 Jun 2015,3.5161589652678944e-07,4.476915945818038e-07,5.437672926368182e-07
01 Jul 2015,3.4046782394690355e-07,4.5626159305582455e-07,5.720553621647455e-07
01 Aug 2015,3.6879690976363284e-07,4.13351142277551e-07,4.579053747914691e-07
01 Sep 2015,6.029693895286465e-07,6.53506452153909e-07,7.040435147791716e-07
01 Oct 2015,1.0136231937124312e-06,1.1152492404215364e-06,1.2168752871306417e-06
01 Nov 2015,1.7112291954633647e-06,1.7422459394398658e-06,1.7732626834163672e-06
01 Dec 2015,1.503817193766523e-06,1.7088135692091257e-06,1.9138099446517286e-06
01 Jan 2016,1.5237055409689336e-06,1.5767774869121682e-06,1.629849432855403e-06
01 Feb 2016,1.607752346586408e-06,1.7016464176319866e-06,1.795540488677565e-06
01 Mar 2016,1.3821087251092917e-06,1.4221448305790915e-06,1.4621809360488916e-06
01 Apr 2016,7.250181175587996e-07,1.0880534414483193e-06,1.4510887653378389e-06
01 May 2016,7.575094914713572e-07,9.329434919406661e-07,1.108377492409975e-06
01 Jun 2016,7.472359447540492e-07,7.804335034741954e-07,8.136310621943416e-07
01 Jul 2016,4.6835646798702737e-07,4.920937885169922e-07,5.158311090469572e-07
01 Aug 2016,4.293158269599747e-07,4.723187971378183e-07,5.153217673156619e-07
01 Sep 2016,7.702110273536326e-07,7.756672144141846e-07,7.811234014747367e-07
01 Oct 2016,1.1247277013975706e-06,1.2003576461046643e-06,1.275987590811758e-06
01 Nov 2016,1.6076124053679372e-06,1.6168329174547171e-06,1.6260534295414973e-06
01 Dec 2016,1.7234964324984682e-06,1.7816000441531721e-06,1.839703655807876e-06
01 Jan 2017,1.5631747615718653e-06,1.663461149103887e-06,1.7637475366359085e-06
01 Feb 2017,1.9061836992898211e-06,2.122094376819236e-06,2.3380050543486513e-06
01 Mar 2017,1.7642878376253117e-06,1.9358858261808873e-06,2.107483814736463e-06
01 Apr 2017,5.554895164871656e-07,8.237057186071023e-07,1.091921920727039e-06
01 May 2017,7.405654109541009e-07,8.398498439907087e-07,9.391342770273166e-07
01 Jun 2017,3.74110012838398e-07,5.402315206436592e-07,7.063530284489204e-07
01 Jul 2017,4.2024546513651506e-07,6.062706763036456e-07,7.922958874707761e-07
01 Aug 2017,4.751895613090749e-07,5.063953566964472e-07,5.376011520838195e-07
01 Sep 2017,7.013861093587341e-07,7.475452354747323e-07,7.937043615907306e-07
01 Oct 2017,1.0652334648462209e-06,1.203604648629657e-06,1.3419758324130927e-06
01 Nov 2017,1.7201760343402239e-06,1.7478119615809703e-06,1.7754478888217169e-06
01 Dec 2017,1.8980012725266394e-06,1.9088721313418166e-06,1.9197429901569936e-06
01 Jan 2018,1.6827655548804725e-06,1.760427301803976e-06,1.8380890487274799e-06
01 Feb 2018,1.5711685286385018e-06,1.6500647730231593e-06,1.7289610174078165e-06
01 Mar 2018,1.2800391068170067e-06,1.4102452761907086e-06,1.5404514455644107e-06
01 Apr 2018,4.171689790894413e-07,7.37248298222814e-07,1.0573276173561866e-06
01 May 2018,3.7154855508295244e-07,6.627275585236423e-07,9.53906561964332e-07
01 Jun 2018,3.110469629238802e-07,5.414616649047987e-07,7.718763668857172e-07
01 Jul 2018,3.887053192546128e-07,4.5354242908327916e-07,5.183795389119455e-07
01 Aug 2018,4.149514968564607e-07,4.6805371224217914e-07,5.211559276278976e-07
01 Sep 2018,7.489561022781892e-07,7.654996693000516e-07,7.820432363219138e-07
01 Oct 2018,1.0000105091043058e-06,1.0747287448570086e-06,1.1494469806097116e-06
01 Nov 2018,1.7178897482133769e-06,1.7862781581381243e-06,1.854666568062872e-06
01 Dec 2018,1.648658216828101e-06,1.7316044341884024e-06,1.8145506515487037e-06
01 Jan 2019,1.5125669090920668e-06,1.6093750127071855e-06,1.7061831163223041e-06
01 Feb 2019,1.447740828126303e-06,1.5389990424136084e-06,1.6302572567009139e-06
01 Mar 2019,1.3339018666735897e-06,1.3586287624688157e-06,1.383355658264042e-06
01 Apr 2019,4.841178220498854e-07,6.386186915093483e-07,7.931195609688112e-07
01 May 2019,1.684394080458128e-07,3.3653650093390293e-07,5.046335938219931e-07
01 Jun 2019,2.7056631286123577e-07,3.3264914256320286e-07,3.9473197226517e-07
01 Jul 2019,3.3171221648847245e-07,3.5117475862244734e-07,3.706373007564222e-07
01 Aug 2019,3.95556648075482e-07,4.0523578357380267e-07,4.149149190721233e-07
01 Sep 2019,6.622121734797905e-07,6.836252635653323e-07,7.050383536508741e-07
01 Oct 2019,1.1591917368892986e-06,1.1594921597178343e-06,1.15979258254637e-06
01 Nov 2019,1.5924475417197256e-06,1.6467150470642012e-06,1.700982552408677e-06
01 Dec 2019,1.7152519964500771e-06,1.730529707725568e-06,1.7458074190010588e-06
01 Jan 2020,1.4215905373417682e-06,1.6494895628815992e-06,1.8773885884214301e-06
01 Feb 2020,1.5183384147329545e-06,1.6701438432057551e-06,1.821949271678556e-06
01 Mar 2020,1.4995548938902615e-06,1.6450306161710103e-06,1.790506338451759e-06
01 Apr 2020,3.9754741895582847e-07,4.881174536658413e-07,5.786874883758542e-07
01 May 2020,2.387029740031369e-07,3.9535460888514254e-07,5.520062437671482e-07
01 Jun 2020,3.787958717804849e-07,4.20250387815117e-07,4.617049038497491e-07
01 Jul 2020,3.998115921210335e-07,5.142278189014855e-07,6.286440456819374e-07
01 Aug 2020,4.303449154555808e-07,5.075274809869764e-07,5.847100465183719e-07
01 Sep 2020,7.03684382082031e-07,7.503296350756543e-07,7.969748880692776e-07
01 Oct 2020,1.1912195886117207e-06,1.216894162210718e-06,1.2425687358097154e-06
01 Nov 2020,1.587385490124114e-06,1.6049809311872636e-06,1.622576372250413e-06
01 Dec 2020,1.729259353570851e-06,1.750380431396516e-06,1.771501509222181e-06
01 Jan 2021,1.7250408132603156e-06,1.81034274197668e-06,1.8956446706930444e-06
01 Feb 2021,1.8301358907301179e-06,2.006518864306231e-06,2.1829018378823437e-06
01 Mar 2021,1.2771219568712636e-06,1.3527613425929173e-06,1.428400728314571e-06
01 Apr 2021,5.598631802807271e-07,5.629690785503127e-07,5.660749768198981e-07
01 May 2021,4.362357393811894e-07,6.012839972678174e-07,7.663322551544452e-07
01 Jun 2021,4.170520026327154e-07,5.126322051980341e-07,6.082124077633527e-07
01 Jul 2021,3.9206163782489483e-07,5.129250395942143e-07,6.337884413635339e-07
01 Aug 2021,4.2455993054179266e-07,5.310213470429405e-07,6.374827635440882e-07
01 Sep 2021,7.330682379327761e-07,8.060881339466598e-07,8.791080299605436e-07
01 Oct 2021,1.215734130092735e-06,1.3285463926632793e-06,1.4413586552338236e-06
01 Nov 2021,1.797025645128184e-06,1.8325702030060377e-06,1.8681147608838915e-06
01 Dec 2021,1.6261970363429298e-06,1.7008850268294064e-06,1.775573017315883e-06
01 Jan 2022,1.5848997233476338e-06,1.9041564145011822e-06,2.223413105654731e-06
01 Feb 2022,2.420279691322788e-06,2.5536925130745593e-06,2.6871053348263308e-06
01 Mar 2022,1.711751218714669e-06,1.8731737322750076e-06,2.0345962458353462e-06
01 Apr 2022,6.566331531941451e-07,9.581392631325435e-07,1.259645373070942e-06
01 May 2022,7.235933702743852e-07,8.861576346294418e-07,1.0487218989844984e-06
01 Jun 2022,7.946998729353554e-07,8.059528953471807e-07,8.172059177590062e-07
01 Jul 2022,4.2835779433479083e-07,5.043387848467721e-07,5.803197753587534e-07
01 Aug 2022,4.342039167337951e-07,5.060109640506277e-07,5.778180113674603e-07
