Date,CHL (P2.5),CHL (P50),CHL (P97.5)
01 Apr 1996,5.789840785841668e-07,1.0452081977803788e-06,1.5114323169765908e-06
01 May 1996,6.829454002129239e-07,7.991630918052718e-07,9.153807833976197e-07
01 Jun 1996,1.7383090321258315e-07,4.924788759360147e-07,8.111268486594463e-07
01 Jul 1996,1.2306213375795452e-07,3.6260876321131296e-07,6.021553926646714e-07
01 Aug 1996,3.8461416759854543e-07,4.023736842219817e-07,4.2013320084541803e-07
01 Sep 1996,7.239913238308632e-07,7.51688333850328e-07,7.793853438697928e-07
01 Oct 1996,1.1405258124522793e-06,1.1467921164886683e-06,1.1530584205250573e-06
01 Nov 1996,1.5398591802606867e-06,1.651764784384598e-06,1.7636703885085093e-06
01 Dec 1996,1.6208152795884472e-06,1.6291533276521093e-06,1.6374913757157716e-06
01 Jan 1997,1.9904091241818987e-06,2.0573238408063405e-06,2.1242385574307822e-06
01 Feb 1997,1.5743663408352888e-06,2.06015664515415e-06,2.5459469494730116e-06
01 Mar 1997,2.1083386466100107e-06,2.130172012309682e-06,2.152005378009354e-06
01 Apr 1997,5.709301985128172e-07,9.169518546792458e-07,1.2629735108456744e-06
01 May 1997,5.318088988902293e-07,8.320792831860532e-07,1.132349667481877e-06
01 Jun 1997,3.4638978101623886e-07,5.836992692676813e-07,8.210087575191237e-07
01 Jul 1997,4.0678565851619176e-07,5.881977667170147e-07,7.696098749178376e-07
01 Aug 1997,5.580388818739034e-07,6.197786037218063e-07,6.815183255697093e-07
01 Sep 1997,7.678218068270586e-07,7.902660622287315e-07,8.127103176304045e-07
01 Oct 1997,1.0494420659593547e-06,1.1761817087973282e-06,1.3029213516353017e-06
01 Nov 1997,1.6857403549140678e-06,1.7956257351372669e-06,1.905511115360466e-06
01 Dec 1997,1.8623347454623371e-06,1.8833321243453837e-06,1.9043295032284303e-06
01 Jan 1998,1.5948838534900595e-06,1.6364083337872766e-06,1.677932814084494e-06
01 Feb 1998,1.8416495181731428e-06,2.1473892548740806e-06,2.4531289915750186e-06
01 Mar 1998,1.7080408176050546e-06,1.8950569095348837e-06,2.082073001464713e-06
01 Apr 1998,5.266774249961885e-07,6.658778225418099e-07,8.050782200874313e-07
01 May 1998,3.902634089488798e-07,5.731240186582189e-07,7.559846283675581e-07
01 Jun 1998,4.500456352224814e-07,6.313539103827878e-07,8.126621855430942e-07
01 Jul 1998,4.471056443013889e-07,5.355123704697327e-07,6.239190966380765e-07
01 Aug 1998,5.640401854911295e-07,6.238050182696276e-07,6.835698510481256e-07
01 Sep 1998,6.073491323270214e-07,7.001806116002572e-07,7.930120908734929e-07
01 Oct 1998,1.0464496188884523e-06,1.1754264927527994e-06,1.3044033666171464e-06
01 Nov 1998,1.5447923285212428e-06,1.582561042326383e-06,1.6203297561315232e-06
01 Dec 1998,1.6170913498154024e-06,1.6954318717324904e-06,1.7737723936495781e-06
01 Jan 1999,1.946206235569601e-06,1.9583106654860076e-06,1.970415095402415e-06
01 Feb 1999,1.603361367442772e-06,2.001678605226284e-06,2.3999958430097957e-06
01 Mar 1999,1.8873421245351396e-06,2.1235643212466856e-06,2.3597865179582314e-06
01 Apr 1999,1.0072542631341659e-06,1.3161233048340213e-06,1.6249923465338767e-06
01 May 1999,1.0118270980390512e-06,1.0401191876295924e-06,1.0684112772201336e-06
01 Jun 1999,4.666871620660675e-07,6.129974696049235e-07,7.593077771437795e-07
01 Jul 1999,4.129700033181639e-07,4.420727368837413e-07,4.711754704493187e-07
01 Aug 1999,3.2818968408206833e-07,4.280294648926384e-07,5.278692457032084e-07
01 Sep 1999,7.226632074321935e-07,8.020528376327112e-07,8.814424678332288e-07
01 Oct 1999,1.1767207482956312e-06,1.1877648908826966e-06,1.1988090334697618e-06
01 Nov 1999,1.593688069303855e-06,1.5975976790709262e-06,1.6015072888379974e-06
01 Dec 1999,1.735034358887209e-06,1.807516510314447e-06,1.8799986617416848e-06
01 Jan 2000,1.663499434611823e-06,1.778320976200991e-06,1.8931425177901588e-06
01 Feb 2000,1.6827796109639184e-06,1.996257350793676e-06,2.3097350906234346e-06
01 Mar 2000,1.3448491633304574e-06,1.5597522015507423e-06,1.7746552397710273e-06
01 Apr 2000,1.105898870036148e-06,1.1195765854767545e-06,1.1332543009173613e-06
01 May 2000,8.424579800797692e-07,9.029257628020846e-07,9.633935455244002e-07
01 Jun 2000,4.3266423459290164e-07,5.706351574285358e-07,7.0860608026417e-07
01 Jul 2000,4.7211029285609637e-07,5.94176162191943e-07,7.162420315277896e-07
01 Aug 2000,6.257726259217284e-07,6.619547105189388e-07,6.981367951161492e-07
01 Sep 2000,6.243262297460245e-07,6.950488444865443e-07,7.657714592270639e-07
01 Oct 2000,1.071654726074988e-06,1.212404679384365e-06,1.3531546326937422e-06
01 Nov 2000,1.593660966296005e-06,1.7247239262864076e-06,1.8557868862768105e-06
01 Dec 2000,1.6552544421317644e-06,1.6798827536730685e-06,1.7045110652143726e-06
01 Jan 2001,1.663399605650649e-06,1.7342019671009895e-06,1.8050043285513303e-06
01 Feb 2001,1.7898501426914624e-06,2.1252766975922453e-06,2.460703252493028e-06
01 Mar 2001,1.4659966568292763e-06,1.5355983718631578e-06,1.605200086897039e-06
01 Apr 2001,9.583653304961278e-07,1.097824783651528e-06,1.237284236806928e-06
01 May 2001,4.2973510640354917e-07,5.045293576543966e-07,5.793236089052439e-07
01 Jun 2001,3.913064689674104e-07,4.880675791520179e-07,5.848286893366256e-07
01 Jul 2001,4.3636732995571954e-07,5.116190537337464e-07,5.868707775117732e-07
01 Aug 2001,5.331071212745742e-07,6.048602960756e-07,6.766134708766258e-07
01 Sep 2001,5.81305372358195e-07,7.01090883642473e-07,8.208763949267509e-07
01 Oct 2001,1.2384320372503126e-06,1.3530766731220051e-06,1.4677213089936977e-06
01 Nov 2001,1.5348792606487771e-06,1.593142963422391e-06,1.651406666196005e-06
01 Dec 2001,1.751931052818906e-06,1.842769855328492e-06,1.9336086578380777e-06
01 Jan 2002,1.7169097862659088e-06,1.792019837966702e-06,1.8671298896674952e-06
01 Feb 2002,1.5491648844831173e-06,2.0053561057319184e-06,2.4615473269807197e-06
01 Mar 2002,1.3071977242431679e-06,1.6642124543328492e-06,2.0212271844225307e-06
01 Apr 2002,1.1412131204309118e-06,1.3844760253749787e-06,1.6277389303190458e-06
01 May 2002,8.624520587785871e-07,1.0959604274056257e-06,1.3294687960326644e-06
01 Jun 2002,4.484857948149315e-07,7.381968473067399e-07,1.0279078997985483e-06
01 Jul 2002,5.48351388592493e-07,5.757825010125645e-07,6.032136134326358e-07
01 Aug 2002,4.3442894518887113e-07,5.065068716467542e-07,5.785847981046372e-07
01 Sep 2002,6.345309331893943e-07,6.799899022859177e-07,7.25448871382441e-07
01 Oct 2002,1.0624807461556972e-06,1.1944692189562313e-06,1.3264576917567656e-06
01 Nov 2002,1.5947679960826763e-06,1.694623590943187e-06,1.7944791858036978e-06
01 Dec 2002,1.7219917472538564e-06,1.7651813669106485e-06,1.8083709865674408e-06
01 Jan 2003,1.2288739523113426e-06,1.6175443048453215e-06,2.0062146573793006e-06
01 Feb 2003,1.5016929046281552e-06,1.7097723559873337e-06,1.9178518073465124e-06
01 Mar 2003,1.472795393529107e-06,1.6976374641228e-06,1.922479534716493e-06
01 Apr 2003,7.949108425904201e-07,8.588276286664555e-07,9.227444147424908e-07
01 May 2003,7.806437166629681e-07,1.0486830178263017e-06,1.3167223189896355e-06
01 Jun 2003,6.868607523110849e-07,7.68775192906265e-07,8.50689633501445e-07
01 Jul 2003,5.294612933520553e-07,5.323280830006811e-07,5.351948726493068e-07
01 Aug 2003,4.36803474361374e-07,5.278822511794223e-07,6.189610279974707e-07
01 Sep 2003,7.962516479895642e-07,8.235769517170299e-07,8.509022554444956e-07
01 Oct 2003,9.93703281901711e-07,1.037852286233323e-06,1.0820012905649348e-06
01 Nov 2003,1.6893084993350008e-06,1.6930579066300677e-06,1.6968073139251346e-06
01 Dec 2003,1.6472633423436426e-06,1.668777461181061e-06,1.6902915800184794e-06
01 Jan 2004,1.2342077127550333e-06,1.3574227201837807e-06,1.480637727612528e-06
01 Feb 2004,1.7309979182750575e-06,2.077362365394291e-06,2.4237268125135244e-06
01 Mar 2004,1.348667737217597e-06,1.4133216989660212e-06,1.4779756607144455e-06
01 Apr 2004,8.630405986035408e-07,1.3013374150501499e-06,1.739634231496759e-06
01 May 2004,6.601806320402276e-07,9.718336229429073e-07,1.2834866138455868e-06
01 Jun 2004,5.210346654645707e-07,6.685668008954842e-07,8.160989363263978e-07
01 Jul 2004,3.51760122651024e-07,4.68574763723466e-07,5.853894047959081e-07
01 Aug 2004,3.6108897753987213e-07,4.668616956228523e-07,5.726344137058325e-07
01 Sep 2004,5.866771067767019e-07,7.029190412953663e-07,8.191609758140308e-07
01 Oct 2004,1.1133621144980158e-06,1.1491508124265567e-06,1.1849395103550976e-06
01 Nov 2004,1.70706674765612e-06,1.7299914345730474e-06,1.752916121489975e-06
01 Dec 2004,1.6807772173133652e-06,1.7253851776825912e-06,1.7699931380518173e-06
01 Jan 2005,1.5660213762376706e-06,1.8116521931426006e-06,2.0572830100475306e-06
01 Feb 2005,2.0432806096800042e-06,2.226060662360737e-06,2.4088407150414696e-06
01 Mar 2005,1.5238854729458164e-06,1.729040365099931e-06,1.9341952572540456e-06
01 Apr 2005,6.113017986556286e-07,6.300818133824412e-07,6.488618281092539e-07
01 May 2005,2.414816150676405e-07,4.810651427002871e-07,7.206486703329337e-07
01 Jun 2005,1.8163022293731705e-07,2.592137694291973e-07,3.367973159210775e-07
01 Jul 2005,3.1743143976197303e-07,4.442164225333538e-07,5.710014053047346e-07
01 Aug 2005,2.486592490563552e-07,2.99331885067858e-07,3.5000452107936087e-07
01 Sep 2005,5.657891658975315e-07,7.07676279937484e-07,8.495633939774365e-07
01 Oct 2005,9.254826773474241e-07,1.1309502043950253e-06,1.3364177314426267e-06
01 Nov 2005,1.4513400476024787e-06,1.5174615593933632e-06,1.5835830711842477e-06
01 Dec 2005,1.796293736646292e-06,1.7994954404718629e-06,1.8026971442974334e-06
01 Jan 2006,1.558024507259695e-06,1.9353189567015793e-06,2.3126134061434635e-06
01 Feb 2006,2.2813278646078553e-06,2.3699984160193576e-06,2.45866896743086e-06
01 Mar 2006,1.881277661406694e-06,1.8934261054183173e-06,1.9055745494299405e-06
01 Apr 2006,6.906058876575629e-07,7.240330000449435e-07,7.574601124323241e-07
01 May 2006,3.6013523153520365e-07,4.583390732330684e-07,5.565429149309332e-07
01 Jun 2006,3.8955953282828615e-07,4.033729555074037e-07,4.1718637818652124e-07
01 Jul 2006,4.0402824582516487e-07,4.639417642397419e-07,5.238552826543189e-07
01 Aug 2006,3.870424920228891e-07,4.4498743138357714e-07,5.029323707442652e-07
01 Sep 2006,6.422331802794675e-07,7.093277023839277e-07,7.76422224488388e-07
01 Oct 2006,1.1049359596133796e-06,1.1730658867009686e-06,1.2411958137885576e-06
01 Nov 2006,1.5419125630827896e-06,1.7376025753423896e-06,1.9332925876019894e-06
01 Dec 2006,1.5753536604324904e-06,1.6100710860672942e-06,1.6447885117020978e-06
01 Jan 2007,1.4515981209542472e-06,1.5369314954785343e-06,1.6222648700028212e-06
01 Feb 2007,2.2650409300597094e-06,2.3324253459057605e-06,2.3998097617518116e-06
01 Mar 2007,1.6304452033892295e-06,1.6414226880095336e-06,1.6524001726298376e-06
01 Apr 2007,6.825210677704485e-07,7.458740269490739e-07,8.092269861276992e-07
01 May 2007,4.6583736570084847e-07,5.226986592742062e-07,5.795599528475638e-07
01 Jun 2007,2.6349021575344483e-07,3.1013867982563205e-07,3.5678714389781926e-07
01 Jul 2007,3.6917449653785625e-07,4.076580546303233e-07,4.461416127227903e-07
01 Aug 2007,3.140099047872599e-07,3.8267299259128726e-07,4.513360803953146e-07
01 Sep 2007,6.473642289951884e-07,6.542044135038021e-07,6.610445980124159e-07
01 Oct 2007,9.869866510673806e-07,1.068047307226067e-06,1.1491079633847532e-06
01 Nov 2007,1.4651697917809523e-06,1.5464011734317338e-06,1.6276325550825153e-06
01 Dec 2007,1.6593653686317215e-06,1.6690249232156295e-06,1.6786844777995375e-06
01 Jan 2008,1.2228004536254568e-06,1.365652329315328e-06,1.5085042050051995e-06
01 Feb 2008,1.5007922250760286e-06,1.824119528468711e-06,2.147446831861393e-06
01 Mar 2008,1.2016078688473e-06,1.5419687106530402e-06,1.8823295524587804e-06
01 Apr 2008,8.294440683705577e-07,1.0511187511250175e-06,1.2727934338794774e-06
01 May 2008,5.450779524545601e-07,5.896039255214256e-07,6.341298985882912e-07
01 Jun 2008,2.1494795377174198e-07,5.41851485303956e-07,8.687550168361702e-07
01 Jul 2008,3.0260490884049945e-07,3.981621300959376e-07,4.937193513513758e-07
01 Aug 2008,3.5525223757025294e-07,3.7291421628991695e-07,3.9057619500958096e-07
01 Sep 2008,6.912289583370482e-07,7.739620534128422e-07,8.566951484886362e-07
01 Oct 2008,1.1798088552388253e-06,1.1808745375489547e-06,1.181940219859084e-06
01 Nov 2008,1.583857669387848e-06,1.6323622520767913e-06,1.6808668347657343e-06
01 Dec 2008,1.4928831939076069e-06,1.5855617521668186e-06,1.6782403104260302e-06
01 Jan 2009,1.2119289669045154e-06,1.3617465512742606e-06,1.5115641356440058e-06
01 Feb 2009,1.6243379962468953e-06,1.9848269991843095e-06,2.345316002121724e-06
01 Mar 2009,1.1317690520675836e-06,1.2691466379043107e-06,1.4065242237410379e-06
01 Apr 2009,4.909610851737809e-07,8.04262430033367e-07,1.1175637748929531e-06
01 May 2009,3.769739362553127e-07,5.438216534812215e-07,7.106693707071303e-07
01 Jun 2009,1.4155994646841414e-07,2.5117154397544275e-07,3.607831414824714e-07
01 Jul 2009,2.9306201437976924e-07,3.3029394732852914e-07,3.67525880277289e-07
01 Aug 2009,1.4679757124953932e-07,2.8991322082656473e-07,4.330288704035901e-07
01 Sep 2009,4.122253593616935e-07,5.570241025741811e-07,7.018228457866686e-07
01 Oct 2009,1.0272729454970632e-06,1.0280551439183095e-06,1.028837342339556e-06
01 Nov 2009,1.553431693837298e-06,1.6034494945969545e-06,1.6534672953566108e-06
01 Dec 2009,1.7899178559464372e-06,1.8261194856988873e-06,1.8623211154513377e-06
01 Jan 2010,1.3609102463861912e-06,1.5193013297186093e-06,1.6776924130510275e-06
01 Feb 2010,1.5080253284817e-06,1.601716683490495e-06,1.6954080384992902e-06
01 Mar 2010,1.4234688352141834e-06,1.490145748345096e-06,1.5568226614760082e-06
01 Apr 2010,8.123852814426751e-07,8.336086653987441e-07,8.548320493548132e-07
01 May 2010,3.577033563673532e-07,4.5933405044846503e-07,5.609647445295769e-07
01 Jun 2010,3.3787478178004717e-07,5.146808826393112e-07,6.914869834985751e-07
01 Jul 2010,3.6839796820712145e-07,5.249282891124145e-07,6.814586100177074e-07
01 Aug 2010,4.348554898081627e-07,4.485458108612034e-07,4.622361319142441e-07
01 Sep 2010,6.73328545892275e-07,6.802653686998412e-07,6.872021915074074e-07
01 Oct 2010,1.1493013458804518e-06,1.2283113360009527e-06,1.3073213261214533e-06
01 Nov 2010,1.674025752615337e-06,1.7219895187170723e-06,1.7699532848188078e-06
01 Dec 2010,1.740211094008154e-06,1.7701108730039181e-06,1.8000106519996824e-06
01 Jan 2011,1.49887844900696e-06,1.6316030335775995e-06,1.7643276181482388e-06
01 Feb 2011,1.8546465289200355e-06,2.072490871636555e-06,2.290335214353074e-06
01 Mar 2011,1.2714359642185123e-06,1.3912103030182319e-06,1.5109846418179514e-06
01 Apr 2011,4.760758608478739e-07,7.831504864518787e-07,1.0902251120558834e-06
01 May 2011,2.7151675298727795e-07,5.35673980527933e-07,7.998312080685881e-07
01 Jun 2011,2.853443198291598e-07,4.7517957295374526e-07,6.650148260783307e-07
01 Jul 2011,3.7267020366003445e-07,4.817943405660044e-07,5.909184774719743e-07
01 Aug 2011,3.485759176356437e-07,3.609704577058061e-07,3.7336499777596844e-07
01 Sep 2011,6.703654753532767e-07,7.266971930333225e-07,7.830289107133685e-07
01 Oct 2011,1.1639540001060784e-06,1.2052952375353868e-06,1.2466364749646952e-06
01 Nov 2011,1.5883211249488002e-06,1.7131349943471698e-06,1.8379488637455395e-06
01 Dec 2011,1.261771886835249e-06,1.5751972076147243e-06,1.8886225283941994e-06
01 Jan 2012,1.6737378178162997e-06,1.886523344299736e-06,2.0993088707831723e-06
01 Feb 2012,1.7915620603418768e-06,1.855043810183076e-06,1.918525560024275e-06
01 Mar 2012,1.1199386989022005e-06,1.3635531892379763e-06,1.6071676795737522e-06
01 Apr 2012,4.3575822539119544e-07,5.852501681168736e-07,7.347421108425518e-07
01 May 2012,2.3672187591141218e-07,4.6270553042732397e-07,6.886891849432358e-07
01 Jun 2012,3.3837103254009115e-07,4.826369412826847e-07,6.269028500252782e-07
01 Jul 2012,3.0816258907791226e-07,4.5673509367123215e-07,6.053075982645521e-07
01 Aug 2012,3.6531650126083427e-07,5.629976782496612e-07,7.60678855238488e-07
01 Sep 2012,6.549367275827358e-07,7.432612670802574e-07,8.31585806577779e-07
01 Oct 2012,1.1141864205201034e-06,1.1933446851803795e-06,1.2725029498406557e-06
01 Nov 2012,1.7268457053279047e-06,1.8662694339714386e-06,2.0056931626149723e-06
01 Dec 2012,1.89690754121633e-06,1.9617015522865723e-06,2.026495563356815e-06
01 Jan 2013,1.5953534696761617e-06,1.673064453703867e-06,1.7507754377315724e-06
01 Feb 2013,1.8148121847827096e-06,2.089661534124254e-06,2.364510883465798e-06
01 Mar 2013,1.4133731772742772e-06,1.634694103842791e-06,1.8560150304113048e-06
01 Apr 2013,6.625819815198037e-07,9.717747919727283e-07,1.2809676024256528e-06
01 May 2013,5.129903042359779e-07,7.815729654962433e-07,1.0501556267565087e-06
01 Jun 2013,4.6069436233498716e-07,5.749242107302931e-07,6.89154059125599e-07
01 Jul 2013,3.988863220193569e-07,4.650145083835754e-07,5.311426947477938e-07
01 Aug 2013,3.903010504988975e-07,5.091935864584879e-07,6.280861224180783e-07
01 Sep 2013,6.520929991840124e-07,7.811165053684535e-07,9.101400115528945e-07
01 Oct 2013,1.3920452954458856e-06,1.4166737947217379e-06,1.4413022939975901e-06
